generation,populationSize,invalidInds,localBest,localBestInd,localBestFit,fitnessAvg,fitnessStdDev,genomeSizeAvg,effectiveGenomeSizeAvg,top10PercEffectiveGenomeSizeAvg,top10PercFitnessAvg,top10PercFitnessStdDev
0,200,73,abs((abs(x))*(abs(x))),"[70,96,26,130,61,123,170,154,166,222,75,97,222,137,249,185,177,62,143,12,246,101,133,31,104,255,25,250,174,225,69,30,34,64,93,175,5,118,164,159,220,15,73,232,203,186,166,43,151,204,134,6,125,240,208,137,88,180,200,87,32,138,46,232,182,51,156,217,78,1,249,168,128,138,24,255,120,98,192,253,163,50,105,32,56,80,209,82,26,184,122,176,126,195,116,137,133,117,123,211,185,204,131,162,181,119,3,158,246,147,64,229,52,234,118,222,249,238,20,56]",461.6550397009477,668.7609498856423,494.7688783531214,120.0,3.858267716535433,5.9,538.8232228093038,2765.670891618488
1,200,21,abs((abs(x))*(abs(x))),"[70,96,26,130,61,123,170,154,166,222,75,97,222,137,249,185,177,62,143,12,246,101,133,31,104,255,25,250,174,225,69,30,34,64,93,175,5,118,164,159,220,15,73,232,203,186,166,43,151,204,134,6,125,240,208,137,88,180,200,87,32,138,46,232,182,51,156,217,78,1,249,168,128,138,24,255,120,98,192,253,163,50,105,32,56,80,209,82,26,184,122,176,126,195,116,137,133,117,123,211,185,204,131,162,181,119,3,158,246,147,64,229,52,234,118,222,249,238,20,56]",461.6550397009477,630.786627164091,415.4587177220689,115.45810055865921,4.558659217877095,8.4,487.1313632664813,820.8103694571466
2,200,16,(x)*(x),"[173,141,140,57,115,65,127,197,121,140,234,49,23,134,207,152,96,105,20,248,194,149,94,236,100,125,222,15,99,93,134,199,70,62,38,191,230,247,199,82,190,82,185,217,191,183,86,66,185,142,207,189,67,55,217,99,223,218,90,210,232,135,226,217,168,208,93,144,179,190,23,16,106,36,128,168,58,71,191,189,88,247,154,31,18,161,40,168,103,17,181,99,207,141,114,245,227,145,174,27,36,141,110,28,226,251,46,217,98,163,141,76,54,18,235,198,141,88,219,224]",461.6550397009477,586.9628753792008,414.6139972722389,111.3913043478261,5.603260869565218,6.1,461.6550397009476,1.2924697071141057e-26
3,200,21,(x)*(x),"[56,183,26,219,33,140]",347.6550397009477,500.0963010240341,70.13556783493665,103.69832402234637,6.156424581005586,6.15,401.86863549749256,2512.811289178343
4,200,32,abs((-(x))*(-(x))),"[70,96,26,1]",345.6550397009477,477.6128917896691,82.6930017779354,89.47619047619048,5.101190476190476,5.2,350.50503970094775,7.1275
5,200,35,(x)*(tan(x)),"[194,225,218,1]",279.55555555555554,951.0227420070502,6466.789732099324,56.39393939393939,4.703030303030303,4.5,340.6950912864085,415.56309215380514
6,200,39,(x)*(tan(x)),"[194,96,26,1]",279.55555555555554,416.03717032212523,119.24170553783894,31.832298136645964,4.484472049689441,5.1,330.0801686645997,851.2588432728647
7,200,20,(x)*(tan(x)),"[194,225,218,1]",279.55555555555554,393.06095327957985,114.37569815052753,21.2,4.283333333333333,6.1,306.2453492137125,1068.6113782724856
8,200,23,(x)*(tan(x)),"[194,183,26,1]",279.55555555555554,375.0582508713149,99.95881035435612,18.90960451977401,4.581920903954802,6.0,279.5555555555556,3.2311742677852644e-27
9,200,19,(x)*(tan(x)),"[44,96,218,1]",279.55555555555554,364.2768584218994,134.58036798889117,17.867403314917127,5.116022099447513,6.0,279.5555555555556,3.2311742677852644e-27
10,200,19,(x)*(tan(x)),"[194,183,26,1]",279.55555555555554,333.9636148653994,112.63343801493885,16.906077348066297,5.712707182320442,6.0,279.5555555555556,3.2311742677852644e-27
11,200,14,(x)*(tan(x)),"[194,96,26,1]",279.55555555555554,331.05667607023173,128.96506876545104,18.349462365591396,5.698924731182796,6.0,279.5555555555556,3.2311742677852644e-27
12,200,19,(x)*(tan(x)),"[194,225,38,1]",279.55555555555554,323.8593777213578,116.25582747787185,16.806629834254142,5.441988950276243,6.0,279.5555555555556,3.2311742677852644e-27
13,200,22,(x)*(tan(x)),"[194,96,26,1]",279.55555555555554,313.1602959973131,101.1849508399477,14.426966292134832,5.792134831460674,6.0,279.5555555555556,3.2311742677852644e-27
14,200,17,(x)*(tan(x)),"[194,96,26,1]",279.55555555555554,323.95976208658095,113.68497497653462,17.311475409836067,5.797814207650274,6.0,279.5555555555556,3.2311742677852644e-27
15,200,19,(x)*(tan(x)),"[194,225,164,1]",279.55555555555554,316.0488357499715,103.62396382375894,16.176795580110497,5.6464088397790055,6.0,279.5555555555556,3.2311742677852644e-27
16,200,16,(x)*(tan(x)),"[194,225,218,1]",279.55555555555554,334.3254980943976,153.79986639369267,17.869565217391305,5.586956521739131,6.0,279.5555555555556,3.2311742677852644e-27
17,200,14,(x)*(tan(x)),"[194,141,140,1]",279.55555555555554,322.7994209073246,113.33614441742338,17.72043010752688,5.908602150537634,6.0,279.5555555555556,3.2311742677852644e-27
18,200,12,(x)*(tan(x)),"[194,225,140,1]",279.55555555555554,335.36533296760285,125.596650658308,20.122340425531913,5.632978723404255,6.0,279.5555555555556,3.2311742677852644e-27
