generation,populationSize,invalidInds,localBest,localBestFit,fitnessAvg,fitnessStdDev,exprDepthAvg,top10PercExprDepthAvg,top10PercFitnessAvg,top10PercFitnessStdDev
0,200,134,(x)*(x),343.6550397009477,508.66408213461455,71.49852533655927,2.6363636363636362,3.1,457.8545218177902,3361.853068760944
1,200,56,(x)*(x),343.6550397009477,487.54151566303557,63.462184324330835,2.6319444444444446,2.7,366.0140093123237,896.1419930988219
2,200,23,(x)*(x),343.6550397009477,446.4982035514639,68.39134580001623,2.7344632768361583,2.0,343.6550397009477,0.0
3,200,26,(x)*(x),343.6550397009477,387.62625720854936,60.13372044731421,2.6494252873563218,2.0,343.6550397009477,0.0
4,200,31,(x)*(tan(x)),278.55555555555554,377.0714946929443,127.90225393766649,2.1893491124260356,2.05,340.40006549367814,201.302284709818
5,200,24,(x)*(tan(x)),278.55555555555554,370.38258188701775,99.76052882490525,2.159090909090909,2.15,333.8901170791389,540.3377115895115
6,200,30,(x)*(tan(x)),278.55555555555554,375.4814741014152,143.43555218626943,2.2588235294117647,2.65,301.34037500644286,964.1319951891285
7,200,23,(x)*(tan(x)),278.55555555555554,367.50817200478974,158.21254775396267,2.327683615819209,3.0,278.5555555555556,3.2311742677852644e-27
8,200,26,(x)*(tan(x)),278.55555555555554,398.42225748911756,408.8182023348308,2.7298850574712645,3.0,278.5555555555556,3.2311742677852644e-27
9,200,26,(x)*(tan(x)),278.55555555555554,326.4007788082237,138.2436690695949,2.9827586206896552,3.0,278.5555555555556,3.2311742677852644e-27
10,200,28,(x)*(tan(x)),278.55555555555554,333.9778430974839,380.3652747091921,3.0930232558139537,3.0,278.5555555555556,3.2311742677852644e-27
11,200,25,(x)*(tan(x)),278.55555555555554,345.83099626112283,394.51686771451136,3.005714285714286,3.0,278.5555555555556,3.2311742677852644e-27
12,200,28,(x)*(tan(x)),278.55555555555554,354.34286137823256,529.3698579869833,3.1744186046511627,3.0,278.5555555555556,3.2311742677852644e-27
13,200,26,(x)*(tan(x)),278.55555555555554,309.0831313322265,90.19058381643788,3.057471264367816,3.0,278.5555555555556,3.2311742677852644e-27
14,200,23,(x)*(tan(x)),278.55555555555554,327.2101963100842,375.1156113898166,2.937853107344633,3.0,278.5555555555556,3.2311742677852644e-27
15,200,26,(x)*(tan(x)),278.55555555555554,311.57247901470623,151.5976040945273,3.0402298850574714,3.0,278.5555555555556,3.2311742677852644e-27
16,200,25,(x)*(tan(x)),278.55555555555554,348.867497326826,403.884163983902,3.005714285714286,3.0,278.5555555555556,3.2311742677852644e-27
17,200,28,(x)*(tan(x)),278.55555555555554,358.137358839707,529.4198748408777,3.0290697674418605,3.0,278.5555555555556,3.2311742677852644e-27
