generation,populationSize,invalidInds,localBest,localBestFit,fitnessAvg,fitnessStdDev,exprDepthAvg,top10PercExprDepthAvg,top10PercFitnessAvg,top10PercFitnessStdDev
0,200,128,(x)-(x),90.44827180402466,1017.8483563203894,1083.9707601436544,2.75,3.9,183.88359778992964,1140.9911865412876
1,200,56,(x)-(x),90.44827180402466,574.0500201837408,623.7587487373323,3.0069444444444446,3.25,137.29412490762678,1539.2634988249606
2,200,29,(x)-(x),90.44827180402466,380.7524974048867,662.6354166042792,3.43859649122807,2.3,90.45127180402467,2.100000000002147e-5
3,200,27,(x)-(x),90.44827180402466,277.5686469789811,650.5740644046845,3.3352601156069364,2.0,90.44827180402466,0.0
4,200,20,(x)-(x),90.44827180402466,226.68885323036758,533.9090869308155,2.672222222222222,2.0,90.44827180402466,0.0
5,200,23,(x)-(x),90.44827180402466,351.06929846116435,1768.9093853696309,2.2711864406779663,2.0,90.44827180402466,0.0
6,200,25,(x)-(x),90.44827180402466,153.21359622244304,211.68297054428754,2.1085714285714285,2.0,90.44827180402466,0.0
7,200,24,(x)-(x),90.44827180402466,269.4709520691125,1277.3341679042098,2.090909090909091,2.0,90.44827180402466,0.0
8,200,24,(x)-(x),90.44827180402466,499.99282816635247,4922.524221559738,2.102272727272727,2.0,90.44827180402466,0.0
9,200,26,(x)-(x),90.44827180402466,189.00216963085086,433.4934234449349,2.057471264367816,2.0,90.44827180402466,0.0
10,200,27,(x)-(x),90.44827180402466,140.16000910863355,225.07378670612772,2.040462427745665,2.0,90.44827180402466,0.0
11,200,24,(x)-(x),90.44827180402466,152.66686976853828,247.25149471344486,2.096590909090909,2.0,90.44827180402466,0.0
12,200,21,(x)-(x),90.44827180402466,191.0632853769962,430.80586091362994,2.122905027932961,2.0,90.44827180402466,0.0
13,200,23,(x)-(x),90.44827180402466,162.48681105159784,338.95577095811353,2.1073446327683616,2.0,90.44827180402466,0.0
14,200,28,(x)-(x),90.44827180402466,142.98894786543008,195.73348300615302,2.0406976744186047,2.0,90.44827180402466,0.0
15,200,23,(x)-(x),90.44827180402466,215.87995383705598,453.05658437870346,2.062146892655367,2.0,90.44827180402466,0.0
16,200,27,(x)-(x),90.44827180402466,220.67974613556964,434.5927333445756,2.0289017341040463,2.0,90.44827180402466,0.0
17,200,27,(x)-(x),90.44827180402466,198.8195237206967,455.15627182800046,2.1098265895953756,2.0,90.44827180402466,0.0
18,200,18,(x)-(x),90.44827180402466,211.2275678090939,393.48806697361414,2.0164835164835164,2.0,90.44827180402466,0.0
19,200,24,(x)-(x),90.44827180402466,169.8983333001683,263.79410248441826,2.1420454545454546,2.0,90.44827180402466,0.0
20,200,28,(x)-(x),90.44827180402466,181.35365734588322,328.04241685274417,2.133720930232558,2.0,90.44827180402466,0.0
21,200,33,(x)-(x),90.44827180402466,135.01879124702197,174.910069570261,2.053892215568862,2.0,90.44827180402466,0.0
22,200,20,(x)-(x),90.44827180402466,197.93657033490996,318.9880099857713,2.1277777777777778,2.0,90.44827180402466,0.0
23,200,21,(x)-(x),90.44827180402466,239.42250070124993,545.4481801044068,2.0614525139664805,2.0,90.44827180402466,0.0
24,200,28,(x)-(x),90.44827180402466,648.8045286197734,6017.434669220486,2.046511627906977,2.0,90.44827180402466,0.0
25,200,30,(x)-(x),90.44827180402466,275.6659179888629,1271.917667628229,2.1882352941176473,2.0,90.44827180402466,0.0
26,200,28,(x)-(x),90.44827180402466,178.48644415199303,356.3979535578596,2.0697674418604652,2.0,90.44827180402466,0.0
27,200,23,(x)-(x),90.44827180402466,182.03813337679648,425.5881014962607,2.0677966101694913,2.0,90.44827180402466,0.0
28,200,23,(x)-(x),90.44827180402466,186.98544367380558,443.2069557712871,2.0903954802259888,2.0,90.44827180402466,0.0
29,200,23,(x)-(x),90.44827180402466,278.2440813407667,1136.8720669447976,2.135593220338983,2.0,90.44827180402466,0.0
30,200,19,(x)-(x),90.44827180402466,299.25383049786046,1343.147756810109,2.0662983425414363,2.0,90.44827180402466,0.0
31,200,21,(x)-(x),90.44827180402466,200.48586126634956,388.4432559672886,2.11731843575419,2.0,90.44827180402466,0.0
32,200,23,(x)-(x),90.44827180402466,144.61861623576718,199.2400667426044,2.1016949152542375,2.0,90.44827180402466,0.0
33,200,20,(x)-(x),90.44827180402466,351.8480324050789,2442.517828033515,2.077777777777778,2.0,90.44827180402466,0.0
34,200,22,(x)-(x),90.44827180402466,137.9770455113889,196.41738870708184,2.039325842696629,2.0,90.44827180402466,0.0
35,200,25,(x)-(x),90.44827180402466,201.64917699541755,496.4139200693979,2.1085714285714285,2.0,90.44827180402466,0.0
36,200,26,(x)-(x),90.44827180402466,176.9753929618831,415.7203266911506,2.0172413793103448,2.0,90.44827180402466,0.0
37,200,20,(x)-(x),90.44827180402466,170.7952603389396,347.95056465638555,2.061111111111111,2.0,90.44827180402466,0.0
38,200,25,(x)-(x),90.44827180402466,226.05741934003748,812.2276142043445,2.0514285714285716,2.0,90.44827180402466,0.0
39,200,27,(x)-(x),90.44827180402466,159.00396088074046,231.56002224399685,2.0751445086705202,2.0,90.44827180402466,0.0
40,200,17,(x)-(x),90.44827180402466,310.61463811226787,1096.2677752427987,2.1530054644808745,2.0,90.44827180402466,0.0
41,200,28,(x)-(x),90.44827180402466,214.16305626268064,462.60618979464704,2.127906976744186,2.0,90.44827180402466,0.0
42,200,29,(x)-(x),90.44827180402466,133.10905740446773,195.74037707362692,2.0584795321637426,2.0,90.44827180402466,0.0
43,200,24,(x)-(x),90.44827180402466,264.5789184627595,1078.2504531156233,2.1363636363636362,2.0,90.44827180402466,0.0
44,200,22,(x)-(x),90.44827180402466,186.82614081592868,361.22070864806574,2.039325842696629,2.0,90.44827180402466,0.0
45,200,29,(x)-(x),90.44827180402466,228.84209825017896,667.3202276959045,2.0935672514619883,2.0,90.44827180402466,0.0
46,200,25,(x)-(x),90.44827180402466,184.0125879076098,372.24773116183013,2.0514285714285716,2.0,90.44827180402466,0.0
47,200,26,(x)-(x),90.44827180402466,180.71769499150923,501.10256457584484,2.028735632183908,2.0,90.44827180402466,0.0
48,200,26,(x)-(x),90.44827180402466,169.10655674813827,254.3504570629335,2.0344827586206895,2.0,90.44827180402466,0.0
49,200,23,(x)-(x),90.44827180402466,201.20220731868895,467.2038868901153,2.15819209039548,2.0,90.44827180402466,0.0
50,200,27,(x)-(x),90.44827180402466,344.80046974392,2482.0249194166886,2.1965317919075145,2.0,90.44827180402466,0.0
51,200,17,(x)-(x),90.44827180402466,376.91992944587406,2507.211281857185,2.092896174863388,2.0,90.44827180402466,0.0
52,200,20,(x)-(x),90.44827180402466,199.0676479103895,488.3752972690705,2.1166666666666667,2.0,90.44827180402466,0.0
