generation,populationSize,invalidInds,localBest,localBestFit,fitnessAvg,fitnessStdDev,exprDepthAvg,top10PercExprDepthAvg,top10PercFitnessAvg,top10PercFitnessStdDev
0,200,123,(x)-(x),90.44827180402466,1888.0492752145578,8050.581699093476,2.727272727272727,4.2,170.74319909219318,1818.556373494551
1,200,57,(x)-(x),90.44827180402466,991.5738883538309,5919.781163153233,2.9160839160839163,3.6,97.50189160932882,445.9678608445291
2,200,31,(x)-(x),90.44827180402466,491.5428965126704,2730.106750866679,3.3905325443786984,2.0,90.44827180402466,0.0
3,200,31,(x)-(x),90.44827180402466,161.67368621152573,181.34252550100055,3.1597633136094676,2.0,90.44827180402466,0.0
4,200,22,(x)-(x),90.44827180402466,173.17087568641512,362.73134783944874,2.438202247191011,2.0,90.44827180402466,0.0
5,200,20,(x)-(x),90.44827180402466,527.8186012339049,4511.725095973315,2.1222222222222222,2.0,90.44827180402466,0.0
6,200,21,(x)-(x),90.44827180402466,187.90887388665172,478.41006269833235,2.1731843575418996,2.0,90.44827180402466,0.0
7,200,27,(x)-(x),90.44827180402466,155.96546727100932,240.92650612469447,2.1445086705202314,2.0,90.44827180402466,0.0
8,200,30,(x)-(x),90.44827180402466,181.20628540346718,395.89749684182345,2.088235294117647,2.0,90.44827180402466,0.0
9,200,23,(x)-(x),90.44827180402466,253.30563669685807,580.7927083597895,2.15819209039548,2.0,90.44827180402466,0.0
10,200,23,(x)-(x),90.44827180402466,230.5961281807448,529.7241984816495,2.209039548022599,2.0,90.44827180402466,0.0
11,200,19,(x)-(x),90.44827180402466,848.7917232108302,8429.69539581204,2.3977900552486187,2.0,90.44827180402466,0.0
12,200,30,(x)-(x),90.44827180402466,145.70342473646105,327.64715747568385,2.0941176470588236,2.0,90.44827180402466,0.0
13,200,29,(x)-(x),90.44827180402466,184.6835671635421,371.1415492739662,2.1169590643274856,2.0,90.44827180402466,0.0
14,200,24,(x)-(x),90.44827180402466,147.0075947374509,230.1207654073476,2.0454545454545454,2.0,90.44827180402466,0.0
15,200,25,(x)-(x),90.44827180402466,202.42347339782108,671.9714167558715,2.0285714285714285,2.0,90.44827180402466,0.0
16,200,29,(x)-(x),90.44827180402466,168.16569919623026,344.19971261042366,2.087719298245614,2.0,90.44827180402466,0.0
17,200,24,(x)-(x),90.44827180402466,193.75666585538767,427.5834213149775,2.125,2.0,90.44827180402466,0.0
18,200,25,(x)-(x),90.44827180402466,167.82611111143888,250.9476044632249,2.0685714285714285,2.0,90.44827180402466,0.0
19,200,26,(x)-(x),90.44827180402466,176.51908803538404,426.4812787060091,2.0402298850574714,2.0,90.44827180402466,0.0
20,200,23,(x)-(x),90.44827180402466,207.85269154538338,381.77876027325135,2.1242937853107344,2.0,90.44827180402466,0.0
21,200,24,(x)-(x),90.44827180402466,111.09306575610445,104.3316365281714,2.221590909090909,2.0,90.44827180402466,0.0
22,200,24,(x)-(x),90.44827180402466,158.50266022929404,322.3261631932341,2.0568181818181817,2.0,90.44827180402466,0.0
23,200,19,(x)-(x),90.44827180402466,241.81734947219843,777.0269098512869,2.0718232044198897,2.0,90.44827180402466,0.0
24,200,26,(x)-(x),90.44827180402466,156.18973846322865,336.02241321764564,2.0919540229885056,2.0,90.44827180402466,0.0
25,200,21,(x)-(x),90.44827180402466,545.0234605017926,5273.195020859956,2.078212290502793,2.0,90.44827180402466,0.0
26,200,20,(x)-(x),90.44827180402466,200.6482546105057,527.5787331974853,2.077777777777778,2.0,90.44827180402466,0.0
27,200,25,(x)-(x),90.44827180402466,207.16685443131982,396.8047814801654,2.08,2.0,90.44827180402466,0.0
28,200,22,(x)-(x),90.44827180402466,214.32925373638614,457.79360932339404,2.1123595505617976,2.0,90.44827180402466,0.0
29,200,22,(x)-(x),90.44827180402466,189.39939228472645,405.3542364425802,2.0168539325842696,2.0,90.44827180402466,0.0
