generation,populationSize,invalidInds,localBest,localBestFit,fitnessAvg,fitnessStdDev,exprDepthAvg,top10PercExprDepthAvg,top10PercFitnessAvg,top10PercFitnessStdDev
0,200,120,(x)*(x),343.6550397009477,498.941973475111,44.20768469328001,2.6125,4.85,450.80267653617454,3955.544051354517
1,200,61,(x)*(x),343.6550397009477,490.7098195012889,48.09726437220666,3.0,3.5,387.1394967020277,1493.1084127704194
2,200,29,(x)*(x),343.6550397009477,467.7053086255116,122.98461487583388,3.461988304093567,2.1,343.8161566456905,0.23362802894908752
3,200,23,(x)*(x),343.6550397009477,420.18288216651996,89.33952374683437,3.463276836158192,2.0,343.6550397009477,0.0
4,200,29,(x)*(x),343.6550397009477,400.5385556770533,348.3608552807333,2.783625730994152,2.0,343.6550397009477,0.0
5,200,25,(x)*(x),343.6550397009477,363.6088519238935,76.29873708186663,2.262857142857143,2.0,343.6550397009477,0.0
6,200,23,(x)*(x),343.6550397009477,375.6381230596667,117.12176118084822,2.1807909604519775,2.0,343.6550397009477,0.0
7,200,25,(tan(x))*(x),278.55555555555554,365.9701017014149,79.4398575208108,2.04,2.05,340.40006549367814,201.302284709818
8,200,27,(tan(x))*(x),278.55555555555554,382.72692126566034,151.8271948179432,2.2023121387283235,2.15,333.8901170791389,540.3377115895115
9,200,25,(tan(x))*(x),278.55555555555554,375.52790614320656,121.73826708868282,2.262857142857143,2.45,314.3602718355213,1048.8908519090514
10,200,29,(tan(x))*(x),278.55555555555554,360.5049210310193,130.90651197819173,2.2339181286549707,3.0,278.5555555555556,3.2311742677852644e-27
11,200,25,(tan(x))*(x),278.55555555555554,329.7747003147785,70.98883746742084,2.56,3.0,278.5555555555556,3.2311742677852644e-27
12,200,24,(tan(x))*(x),278.55555555555554,351.8702553739169,388.78671476258387,2.8636363636363638,3.0,278.5555555555556,3.2311742677852644e-27
13,200,27,(tan(x))*(x),278.55555555555554,327.0087854402141,377.2058846669177,2.9710982658959537,3.0,278.5555555555556,3.2311742677852644e-27
14,200,24,(tan(x))*(x),278.55555555555554,411.44041383868284,733.1355599637429,3.0113636363636362,3.0,278.5555555555556,3.2311742677852644e-27
15,200,24,(tan(x))*(x),278.55555555555554,374.66989996732485,537.703074729589,3.0454545454545454,3.0,278.5555555555556,3.2311742677852644e-27
16,200,25,(tan(x))*(x),278.55555555555554,341.8634564812933,388.7750911639397,3.125714285714286,3.0,278.5555555555556,3.2311742677852644e-27
17,200,27,(tan(x))*(x),278.55555555555554,491.29771153559415,1807.0383022713797,3.0115606936416186,3.0,278.5555555555556,3.2311742677852644e-27
18,200,25,(tan(x))*(x),278.55555555555554,317.4634945391381,152.10992815115853,3.04,3.0,278.5555555555556,3.2311742677852644e-27
19,200,28,(tan(x))*(x),278.55555555555554,360.22000187405683,533.0578061530006,2.994186046511628,3.0,278.5555555555556,3.2311742677852644e-27
20,200,23,(tan(x))*(x),278.55555555555554,311.90151445522815,91.48462631446947,2.9322033898305087,3.0,278.5555555555556,3.2311742677852644e-27
21,200,31,(tan(x))*(x),278.55555555555554,295.42406754013393,57.739775972591495,2.970414201183432,3.0,278.5555555555556,3.2311742677852644e-27
22,200,27,(tan(x))*(x),278.55555555555554,398.5966849516585,650.1267667087734,3.0289017341040463,3.0,278.5555555555556,3.2311742677852644e-27
23,200,25,(tan(x))*(x),278.55555555555554,348.27154347841633,406.9979852573621,3.0342857142857143,3.0,278.5555555555556,3.2311742677852644e-27
24,200,27,(tan(x))*(x),278.55555555555554,327.9131592286363,378.74706850647016,2.953757225433526,3.0,278.5555555555556,3.2311742677852644e-27
25,200,18,(tan(x))*(x),278.55555555555554,339.0485979459472,371.91279737300624,3.021978021978022,3.0,278.5555555555556,3.2311742677852644e-27
26,200,21,(tan(x))*(x),278.55555555555554,343.50311353032896,382.01029978664394,3.1284916201117317,3.0,278.5555555555556,3.2311742677852644e-27
27,200,31,(tan(x))*(x),278.55555555555554,301.3889090131489,80.10628123556566,3.076923076923077,3.0,278.5555555555556,3.2311742677852644e-27
28,200,26,(tan(x))*(x),278.55555555555554,313.4544690703851,135.47150684633922,3.0114942528735633,3.0,278.5555555555556,3.2311742677852644e-27
29,200,31,(tan(x))*(x),278.55555555555554,313.74202541698037,146.85763969225886,3.0236686390532546,3.0,278.5555555555556,3.2311742677852644e-27
30,200,27,(tan(x))*(x),278.55555555555554,338.1599556162166,385.76195055636094,3.005780346820809,3.0,278.5555555555556,3.2311742677852644e-27
31,200,27,(tan(x))*(x),278.55555555555554,343.11145010646175,388.6524745235358,2.947976878612717,3.0,278.5555555555556,3.2311742677852644e-27
32,200,21,(tan(x))*(x),278.55555555555554,301.93794415878153,74.30821653603776,2.983240223463687,3.0,278.5555555555556,3.2311742677852644e-27
33,200,26,(tan(x))*(x),278.55555555555554,328.36623923508984,378.2906068199025,3.0402298850574714,3.0,278.5555555555556,3.2311742677852644e-27
34,200,26,(tan(x))*(x),278.55555555555554,423.9357090177665,1412.1732999306323,2.9942528735632186,3.0,278.5555555555556,3.2311742677852644e-27
35,200,29,(tan(x))*(x),278.55555555555554,418.95030085920644,1424.4964415921015,3.111111111111111,3.0,278.5555555555556,3.2311742677852644e-27
36,200,25,(tan(x))*(x),278.55555555555554,314.1589649307358,112.2229345270059,2.9885714285714284,3.0,278.5555555555556,3.2311742677852644e-27
37,200,23,(tan(x))*(x),278.55555555555554,305.7953738270161,82.64791996787154,3.0,3.0,278.5555555555556,3.2311742677852644e-27
38,200,29,(tan(x))*(x),278.55555555555554,387.28961784816914,647.8068667467776,3.0,3.0,278.5555555555556,3.2311742677852644e-27
39,200,26,(tan(x))*(x),278.55555555555554,421.4793472062274,740.8246123567984,3.0517241379310347,3.0,278.5555555555556,3.2311742677852644e-27
40,200,28,(tan(x))*(x),278.55555555555554,304.9421560451068,86.51866506478156,2.947674418604651,3.0,278.5555555555556,3.2311742677852644e-27
41,200,24,(tan(x))*(x),278.55555555555554,304.4666897816232,72.67264998779658,3.0113636363636362,3.0,278.5555555555556,3.2311742677852644e-27
42,200,29,(tan(x))*(x),278.55555555555554,339.1723528468732,392.726978406217,2.9883040935672516,3.0,278.5555555555556,3.2311742677852644e-27
43,200,17,(tan(x))*(x),278.55555555555554,366.0358021118264,516.4155684583678,3.010928961748634,3.0,278.5555555555556,3.2311742677852644e-27
44,200,32,(tan(x))*(x),278.55555555555554,367.7702677811333,543.5430357301295,2.9642857142857144,3.0,278.5555555555556,3.2311742677852644e-27
45,200,30,(tan(x))*(x),278.55555555555554,308.83479109719246,89.27014004246271,2.976470588235294,3.0,278.5555555555556,3.2311742677852644e-27
46,200,25,(tan(x))*(x),278.55555555555554,341.14377544675244,381.9333439146302,3.0514285714285716,3.0,278.5555555555556,3.2311742677852644e-27
47,200,29,(tan(x))*(x),278.55555555555554,412.1690534623983,654.7667909001118,3.146198830409357,3.0,278.5555555555556,3.2311742677852644e-27
48,200,22,(tan(x))*(x),278.55555555555554,324.6613231527767,132.0590203892987,3.0224719101123596,3.0,278.5555555555556,3.2311742677852644e-27
49,200,26,(tan(x))*(x),278.55555555555554,312.0859247972983,97.40857487907603,3.0517241379310347,3.0,278.5555555555556,3.2311742677852644e-27
50,200,29,(tan(x))*(x),278.55555555555554,336.67039042347636,386.2472975928657,3.0058479532163744,3.0,278.5555555555556,3.2311742677852644e-27
51,200,26,(tan(x))*(x),278.55555555555554,422.28831262320307,752.3380241144994,3.0804597701149423,3.0,278.5555555555556,3.2311742677852644e-27
52,200,27,(tan(x))*(x),278.55555555555554,365.08332146589845,535.5119154008104,3.0,3.0,278.5555555555556,3.2311742677852644e-27
53,200,31,(tan(x))*(x),278.55555555555554,301.15367559551487,105.6646326914881,3.0,3.0,278.5555555555556,3.2311742677852644e-27
54,200,28,(tan(x))*(x),278.55555555555554,341.32450959996294,383.7164467011812,3.0406976744186047,3.0,278.5555555555556,3.2311742677852644e-27
55,200,26,(tan(x))*(x),278.55555555555554,342.96689501811244,391.2737828501491,2.9597701149425286,3.0,278.5555555555556,3.2311742677852644e-27
56,200,27,(tan(x))*(x),278.55555555555554,362.6889958709563,532.519887504858,3.0751445086705202,3.0,278.5555555555556,3.2311742677852644e-27
57,200,23,(tan(x))*(x),278.55555555555554,310.2419996245311,106.7371762254951,2.9491525423728815,3.0,278.5555555555556,3.2311742677852644e-27
58,200,23,(tan(x))*(x),278.55555555555554,368.8185273349593,525.7456959027367,3.016949152542373,3.0,278.5555555555556,3.2311742677852644e-27
59,200,24,(tan(x))*(x),278.55555555555554,311.3386080465745,106.51941019465661,2.960227272727273,3.0,278.5555555555556,3.2311742677852644e-27
60,200,25,(tan(x))*(x),278.55555555555554,306.60435883042476,95.1657159074834,3.0342857142857143,3.0,278.5555555555556,3.2311742677852644e-27
61,200,20,(tan(x))*(x),278.55555555555554,358.4168999295701,518.9573924966386,3.022222222222222,3.0,278.5555555555556,3.2311742677852644e-27
62,200,28,(tan(x))*(x),278.55555555555554,365.23517465301023,532.185910237605,2.941860465116279,3.0,278.5555555555556,3.2311742677852644e-27
63,200,32,(tan(x))*(x),278.55555555555554,333.2801224681549,392.88945278180034,2.9583333333333335,3.0,278.5555555555556,3.2311742677852644e-27
64,200,31,(tan(x))*(x),278.55555555555554,361.5338561057601,535.0992280999395,2.9289940828402368,3.0,278.5555555555556,3.2311742677852644e-27
65,200,24,(tan(x))*(x),278.55555555555554,335.91574847210205,377.40144425192017,2.9943181818181817,3.0,278.5555555555556,3.2311742677852644e-27
66,200,27,(tan(x))*(x),278.55555555555554,358.01840710325024,529.769366102665,3.0809248554913293,3.0,278.5555555555556,3.2311742677852644e-27
67,200,26,(tan(x))*(x),278.55555555555554,311.74079437777453,96.49885590488853,3.0229885057471266,3.0,278.5555555555556,3.2311742677852644e-27
68,200,26,(tan(x))*(x),278.55555555555554,371.09233005720125,533.1258431462512,2.954022988505747,3.0,278.5555555555556,3.2311742677852644e-27
69,200,16,(tan(x))*(x),278.55555555555554,398.9120138510488,627.5302033441432,3.097826086956522,3.0,278.5555555555556,3.2311742677852644e-27
70,200,26,(tan(x))*(x),278.55555555555554,319.11221328847626,131.06242577672265,3.0229885057471266,3.0,278.5555555555556,3.2311742677852644e-27
71,200,25,(tan(x))*(x),278.55555555555554,336.8714989455652,379.1702732430411,2.9485714285714284,3.0,278.5555555555556,3.2311742677852644e-27
72,200,27,(tan(x))*(x),278.55555555555554,305.80107155647704,113.9125444089555,2.9653179190751446,3.0,278.5555555555556,3.2311742677852644e-27
73,200,31,(tan(x))*(x),278.55555555555554,306.2923950346965,99.47602674465064,3.0532544378698225,3.0,278.5555555555556,3.2311742677852644e-27
74,200,33,(tan(x))*(x),278.55555555555554,363.68141421341363,538.120760874593,2.970059880239521,3.0,278.5555555555556,3.2311742677852644e-27
75,200,32,(tan(x))*(x),278.55555555555554,343.2379348252378,391.5676771946386,3.0238095238095237,3.0,278.5555555555556,3.2311742677852644e-27
76,200,26,(tan(x))*(x),278.55555555555554,349.7773148903636,396.556422003242,3.0229885057471266,3.0,278.5555555555556,3.2311742677852644e-27
77,200,22,(tan(x))*(x),278.55555555555554,367.65142593053423,525.5029268908454,2.955056179775281,3.0,278.5555555555556,3.2311742677852644e-27
78,200,31,(tan(x))*(x),278.55555555555554,338.29786809725937,393.10145326006403,3.0,3.0,278.5555555555556,3.2311742677852644e-27
79,200,24,(tan(x))*(x),278.55555555555554,340.4826176212642,387.8646370341708,2.971590909090909,3.0,278.5555555555556,3.2311742677852644e-27
80,200,32,(tan(x))*(x),278.55555555555554,347.2114116426627,402.2936234880832,3.005952380952381,3.0,278.5555555555556,3.2311742677852644e-27
81,200,28,(tan(x))*(x),278.55555555555554,343.78565473798915,396.1631632817146,3.0813953488372094,3.0,278.5555555555556,3.2311742677852644e-27
82,200,17,(tan(x))*(x),278.55555555555554,379.9605552090957,569.7943298001653,3.010928961748634,3.0,278.5555555555556,3.2311742677852644e-27
83,200,24,(tan(x))*(x),278.55555555555554,396.68613829622024,645.6771106498882,3.0056818181818183,3.0,278.5555555555556,3.2311742677852644e-27
84,200,32,(tan(x))*(x),278.55555555555554,306.8242034887623,108.95269389202878,3.005952380952381,3.0,278.5555555555556,3.2311742677852644e-27
85,200,25,(tan(x))*(x),278.55555555555554,390.8825443016804,642.9961311568321,3.0228571428571427,3.0,278.5555555555556,3.2311742677852644e-27
86,200,30,(tan(x))*(x),278.55555555555554,402.5653688105918,659.8449809783876,3.0764705882352943,3.0,278.5555555555556,3.2311742677852644e-27
