generation,populationSize,invalidInds,localBest,localBestInd,localBestFit,fitnessAvg,fitnessStdDev,genomeSizeAvg,effectiveGenomeSizeAvg,top10PercEffectiveGenomeSizeAvg,top10PercFitnessAvg,top10PercFitnessStdDev
0,200,80,abs((x)-(x)),"[166,171,104,63,187,240,9,170,79,25,176,37,199,178,62,166,159,145,191,16,65,242,26,129,56,39,200,139,115,67,204,93,217,201,219,44,164,128,33,72,207,117,217,48,35,199,3,210,38,78,132,177,120,141,19,213,148,241,199,68,50,95,72,22,231,34,222,254,250,100,240,123,72,3,89,33,212,17,226,238,118,180,6,244,137,60,185,93,179,180,234,228,68,81,149,108,167,68,154,79,254,13,211,28,252,209,24,148,45,200,10,187,64,82,143,35,66,99,127,177]",91.62827180402466,1001.4684809682755,1584.9504713391023,120.0,4.008333333333334,6.5,178.02102906536575,962.1598046200463
1,200,27,abs((x)-(x)),"[166,171,104,63,187,240,9,170,79,25,176,37,199,178,62,166,159,145,191,16,65,242,26,129,56,39,200,139,115,67,204,93,217,201,219,44,164,128,33,72,207,117,217,48,187,186,195,82,25,14,137,149,188,2,4,191,138,198,11,12,12,117,176,236,76,139,12,12,27,209,148,100,30,207,86,222,248,55,99,90,241,229,139,35,94,133,202,216,38,144,74,170,236,34,115,212,91,133,122,25,30,96,14,253,50,87,238,247,162,70,105,33,57,193,92,176,205,157,178,183]",91.62827180402466,598.5868132072121,565.514781974035,118.03468208092485,4.630057803468208,4.7,138.35549669445817,1657.1239775061779
2,200,21,(x)-(x),"[23,228,73,195,124,240,252,76,202,5,21,157,87,242]",90.56827180402466,326.4974356628526,386.1451898000555,114.25698324022346,4.446927374301676,4.8,91.57527180402467,5.3371000000000224e-2
3,200,13,abs((x)-(x)),"[166,171,104,63,187,240,9]",90.49827180402465,240.72357863636705,381.1172373923303,110.3048128342246,4.358288770053476,4.9,91.40577180402465,0.19820875000000282
4,200,22,(x)-(x),"[23,228,73,195,214]",90.49827180402465,174.78865886993628,320.55780292732516,105.37078651685393,4.421348314606742,4.9,90.84427180402464,0.26384400000000396
5,200,20,(x)-(x),"[23,228,73,195,214]",90.47827180402466,685.5490922351004,5606.405948469404,85.78333333333333,4.7555555555555555,4.8,90.49327180402464,7.499999999997015e-5
6,200,26,(x)-(x),"[23,228,73,195,214]",90.47827180402466,262.7503969074228,586.9322835177377,59.258620689655174,4.64367816091954,4.4,90.48727180402464,9.89999999999606e-5
7,200,22,(x)-(x),"[23,228,73,195,214]",90.47827180402466,509.88071812317133,993.6863856969916,33.02808988764045,4.837078651685394,4.0,90.47827180402466,0.0
8,200,23,(x)-(x),"[23,228,73,195,187]",90.47827180402466,555.5266203850011,2024.3030088033863,25.43502824858757,4.5141242937853105,4.0,90.47827180402466,0.0
9,200,24,(x)-(x),"[23,228,73,195,187]",90.47827180402466,266.75799987859267,584.9564584843699,16.977272727272727,4.2102272727272725,4.0,90.47827180402466,0.0
10,200,20,(x)-(x),"[23,228,73,195,187]",90.47827180402466,177.07121690753831,276.6335664309928,17.16111111111111,3.9055555555555554,4.0,90.47827180402466,0.0
11,200,21,(x)-(x),"[23,228,73,195,187]",90.47827180402466,229.22600551546213,648.0278803560136,17.860335195530727,3.910614525139665,4.0,90.47827180402466,0.0
12,200,13,(x)-(x),"[23,228,73,195,214]",90.47827180402466,267.3033483167693,712.5521849688308,20.989304812834224,3.935828877005348,4.0,90.47827180402466,0.0
13,200,20,(x)-(x),"[23,228,73,195,187]",90.47827180402466,2674.9730763835582,33587.693757794106,16.5,3.811111111111111,4.0,90.47827180402466,0.0
14,200,12,(x)-(x),"[23,228,73,63,187]",90.47827180402466,202.4079308782767,324.72377306672877,20.29255319148936,3.882978723404255,4.0,90.47827180402466,0.0
15,200,19,(x)-(x),"[23,228,73,195,187]",90.47827180402466,185.4874556378997,360.02245136795324,14.530386740331492,3.8066298342541436,4.0,90.47827180402466,0.0
16,200,15,(x)-(x),"[23,228,73,195,214]",90.47827180402466,172.04932529535665,326.0619709035892,18.675675675675677,3.983783783783784,4.0,90.47827180402466,0.0
17,200,21,(x)-(x),"[23,228,73,195,214]",90.47827180402466,1417.1742097119536,16209.905296165558,17.849162011173185,3.8603351955307263,4.0,90.47827180402466,0.0
18,200,13,(x)-(x),"[23,228,73,195,214]",90.47827180402466,215.99335094283532,448.6900897426912,18.529411764705884,4.06951871657754,4.0,90.47827180402466,0.0
19,200,13,(x)-(x),"[23,228,73,63,187]",90.47827180402466,189.9998133804429,357.11972294346543,19.144385026737968,3.8609625668449197,4.0,90.47827180402466,0.0
20,200,19,(x)-(x),"[23,228,73,63,214]",90.47827180402466,275.321969040602,1251.347700765349,17.07182320441989,4.0497237569060776,4.0,90.47827180402466,0.0
21,200,14,(x)-(x),"[23,228,73,195,187]",90.47827180402466,246.54611850893767,750.894786419538,18.602150537634408,3.9731182795698925,4.0,90.47827180402466,0.0
22,200,12,(x)-(x),"[23,228,73,195,187]",90.47827180402466,192.41816836901177,359.73346350172983,20.904255319148938,3.9308510638297873,4.0,90.47827180402466,0.0
23,200,11,(x)-(x),"[23,228,73,63,187]",90.47827180402466,181.0456509466804,241.7823808507176,19.58730158730159,3.82010582010582,4.0,90.47827180402466,0.0
24,200,11,(x)-(x),"[23,228,73,195,187]",90.47827180402466,178.19440746549762,251.6025901849953,19.603174603174605,3.8994708994708995,4.0,90.47827180402466,0.0
25,200,16,(x)-(x),"[23,228,73,195,214]",90.47827180402466,177.99976741885072,257.62637955715746,18.125,3.8152173913043477,4.0,90.47827180402466,0.0
26,200,16,(x)-(x),"[23,228,73,195,124]",90.47827180402466,331.54866536689497,2415.3481805346205,16.25,4.076086956521739,4.0,90.47827180402466,0.0
27,200,17,(x)-(x),"[23,228,73,195,187]",90.47827180402466,155.32141543279977,211.5562840584288,16.311475409836067,3.8360655737704916,4.0,90.47827180402466,0.0
28,200,22,(x)-(x),"[23,228,37,15,187]",90.47827180402466,174.44611873812235,247.17983405395137,17.921348314606742,3.904494382022472,4.0,90.47827180402466,0.0
29,200,17,(x)-(x),"[23,228,73,63,214]",90.47827180402466,172.96593016089744,330.934352518647,17.56830601092896,3.879781420765027,4.0,90.47827180402466,0.0
30,200,20,(x)-(x),"[23,228,73,63,214]",90.47827180402466,175.92187357736157,263.9486786124249,16.5,3.8666666666666667,4.0,90.47827180402466,0.0
31,200,15,(x)-(x),"[218,228,73,195,187]",90.47827180402466,217.1337475819528,471.2518908679978,18.675675675675677,4.318918918918919,4.0,90.47827180402466,0.0
32,200,16,(x)-(x),"[23,228,73,195,214]",90.47827180402466,140.4624621425212,181.0020274016679,16.875,3.9293478260869565,4.0,90.47827180402466,0.0
33,200,16,(x)-(x),"[23,228,73,195,214]",90.47827180402466,252.49806861371556,1218.695290196481,17.5,3.9510869565217392,4.0,90.47827180402466,0.0
34,200,18,(x)-(x),"[23,228,73,195,187]",90.47827180402466,167.38636510885473,235.78139315831186,18.26923076923077,4.038461538461538,4.0,90.47827180402466,0.0
35,200,16,(x)-(x),"[23,228,73,195,214]",90.47827180402466,274.11325352726254,1643.4830058032146,16.875,4.016304347826087,4.0,90.47827180402466,0.0
36,200,18,(x)-(x),"[23,228,73,63,187]",90.47827180402466,183.5132026059807,343.4907327423878,17.005494505494507,4.0989010989010985,4.0,90.47827180402466,0.0
37,200,16,(x)-(x),"[23,228,73,195,187]",90.47827180402466,184.9618572192109,337.8339776233904,19.375,3.847826086956522,4.0,90.47827180402466,0.0
38,200,20,(x)-(x),"[23,228,73,195,187]",90.47827180402466,155.04825988124364,232.7576818607546,14.583333333333334,3.911111111111111,4.0,90.47827180402466,0.0
39,200,22,(x)-(x),"[23,228,73,63,187]",90.47827180402466,160.92176336049164,254.1832728030672,14.691011235955056,3.8707865168539324,4.0,90.47827180402466,0.0
40,200,14,(x)-(x),"[23,228,73,195,187]",90.47827180402466,201.5827628030869,402.0672312530021,19.22043010752688,4.005376344086022,4.0,90.47827180402466,0.0
41,200,15,(x)-(x),"[23,228,73,168,187]",90.47827180402466,167.4149302850241,252.39156553469482,17.43243243243243,4.0162162162162165,4.0,90.47827180402466,0.0
42,200,13,(x)-(x),"[23,228,73,63,214]",90.47827180402466,189.64649930220259,307.65778913776404,20.37433155080214,3.946524064171123,4.0,90.47827180402466,0.0
43,200,12,(x)-(x),"[23,228,73,195,62]",90.47827180402466,200.1159622943975,355.5773611351962,19.680851063829788,4.207446808510638,4.0,90.47827180402466,0.0
44,200,15,(x)-(x),"[23,228,157,63,214]",90.47827180402466,182.90271417790404,282.3066530953626,19.2972972972973,4.027027027027027,4.0,90.47827180402466,0.0
45,200,19,(x)-(x),"[23,228,73,195,187]",90.47827180402466,205.51006661651905,443.7111894814204,17.07182320441989,3.883977900552486,4.0,90.47827180402466,0.0
46,200,14,(x)-(x),"[23,228,73,195,187]",90.47827180402466,173.41188288803087,332.33868515034897,19.22043010752688,3.978494623655914,4.0,90.47827180402466,0.0
47,200,11,(x)-(x),"[23,228,73,195,187]",90.47827180402466,190.67826707360462,407.2778696203392,20.211640211640212,3.7936507936507935,4.0,90.47827180402466,0.0
48,200,18,(x)-(x),"[23,228,73,195,187]",90.47827180402466,182.54569948301491,309.3092761554696,17.005494505494507,4.0989010989010985,4.0,90.47827180402466,0.0
49,200,15,(x)-(x),"[23,228,73,180,187]",90.47827180402466,160.3857287922172,263.0560423064019,18.054054054054053,4.091891891891892,4.0,90.47827180402466,0.0
50,200,13,(x)-(x),"[23,228,73,180,187]",90.47827180402466,172.7048640459141,247.05349960592875,19.144385026737968,3.9572192513368982,4.0,90.47827180402466,0.0
51,200,16,(x)-(x),"[23,228,73,180,187]",90.47827180402466,216.89717891129254,441.63255321398253,18.717391304347824,3.9782608695652173,4.0,90.47827180402466,0.0
52,200,16,(x)-(x),"[137,228,73,195,187]",90.47827180402466,172.35246050073343,229.99483395190995,18.125,3.8369565217391304,4.0,90.47827180402466,0.0
53,200,17,(x)-(x),"[23,228,73,195,214]",90.47827180402466,200.84821806040506,390.4477855338946,19.453551912568305,4.273224043715847,4.0,90.47827180402466,0.0
54,200,11,(x)-(x),"[23,228,73,195,187]",90.47827180402466,167.59131022929316,248.0350981604334,19.603174603174605,4.148148148148148,4.0,90.47827180402466,0.0
55,200,16,(x)-(x),"[23,228,73,63,187]",90.47827180402466,214.1261464962929,658.2624587708726,17.5,4.070652173913044,4.0,90.47827180402466,0.0
56,200,15,(x)-(x),"[23,228,73,195,187]",90.47827180402466,291.20215417285067,1285.1199498101146,19.308108108108108,4.097297297297297,4.0,90.47827180402466,0.0
57,200,14,(x)-(x),"[23,228,73,195,187]",90.47827180402466,259.7912666144207,1228.6787428375821,17.983870967741936,4.134408602150538,4.0,90.47827180402466,0.0
58,200,16,(x)-(x),"[23,228,73,195,199]",90.47827180402466,186.07314064838738,321.8735059662998,16.875,3.989130434782609,4.0,90.47827180402466,0.0
