generation,populationSize,invalidInds,localBest,localBestFit,fitnessAvg,fitnessStdDev,exprDepthAvg,top10PercExprDepthAvg,top10PercFitnessAvg,top10PercFitnessStdDev
0,200,137,cos(x),24.244859776630253,72.70648977315778,68.0204019586052,2.7777777777777777,3.7,36.12260418517437,66.49976847526509
1,200,63,cos(x),24.244859776630253,60.189560003964225,55.013912323652384,2.605839416058394,3.65,27.398588861092236,5.054766340012494
2,200,29,cos(x),24.244859776630253,39.18043430176639,22.525005002017366,3.216374269005848,2.55,24.25035977663027,2.4750000000002943e-5
3,200,28,cos(x),24.244859776630253,30.934020823522335,13.840762722579997,3.866279069767442,2.0,24.244859776630264,1.135959703518257e-28
4,200,24,cos(x),24.244859776630253,28.080655641486,13.564303049008464,3.2613636363636362,2.0,24.244859776630264,1.135959703518257e-28
5,200,27,cos(x),24.244859776630253,26.89417241519313,13.866828249511371,2.479768786127168,2.0,24.244859776630264,1.135959703518257e-28
6,200,21,cos(x),24.244859776630253,26.87211924279581,7.690235866455401,2.1620111731843576,2.0,24.244859776630264,1.135959703518257e-28
7,200,25,cos(x),24.244859776630253,28.644750747625633,22.222295821995214,1.9942857142857142,2.0,24.244859776630264,1.135959703518257e-28
8,200,27,cos(x),24.244859776630253,25.454322926353754,6.127174496938725,2.0346820809248554,2.0,24.244859776630264,1.135959703518257e-28
9,200,25,cos(x),24.244859776630253,27.881191220844453,17.830764483412004,2.142857142857143,2.0,24.244859776630264,1.135959703518257e-28
10,200,32,cos(x),24.244859776630253,25.32278258228099,4.4421463249446385,2.0714285714285716,2.0,24.244859776630264,1.135959703518257e-28
11,200,20,cos(x),24.244859776630253,28.715769348981986,29.182340945654477,1.988888888888889,2.0,24.244859776630264,1.135959703518257e-28
12,200,27,cos(x),24.244859776630253,30.609773375038635,41.645125773393225,2.069364161849711,2.0,24.244859776630264,1.135959703518257e-28
13,200,24,cos(x),24.244859776630253,27.18462493476984,14.637912336177463,2.0625,2.0,24.244859776630264,1.135959703518257e-28
14,200,26,cos(x),24.244859776630253,26.12753865874633,7.591281731389938,2.0632183908045976,2.0,24.244859776630264,1.135959703518257e-28
15,200,28,cos(x),24.244859776630253,26.704472796006517,12.958362367845451,2.046511627906977,2.0,24.244859776630264,1.135959703518257e-28
16,200,32,cos(x),24.244859776630253,27.571518122965813,17.557770426149936,2.0357142857142856,2.0,24.244859776630264,1.135959703518257e-28
17,200,18,(sin((x)+(x)))+(cos((x)-(x))),23.285355783574992,28.42116180855591,18.061298882501575,2.0604395604395602,2.1,24.1968845769775,4.3730775852727034e-2
18,200,22,(sin((x)+(x)))+(cos((x)-(x))),23.285355783574992,29.402523047932483,34.53499129939066,2.1123595505617976,2.5,24.004983778366437,0.17262148362918567
19,200,24,(sin((x)+(x)))+(cos((x)-(x))),23.285355783574992,29.39868599866674,25.81385489413154,2.153409090909091,3.4,23.573206981491563,0.19333606166468803
20,200,22,(sin((x)+(x)))+(cos(x)),4.0e-2,26.781786429272522,12.68942156258183,2.533707865168539,4.05,21.63341329293556,29.084040547881262
21,200,24,(sin((x)+(x)))+(cos(x)),4.0e-2,26.913521710463048,17.14633811936598,3.1193181818181817,4.15,17.167260522477964,85.02510227217496
22,200,25,(sin((x)+(x)))+(cos(x)),4.0e-2,51.51791955489285,364.33995999266943,4.022857142857143,4.35,2.5481199835468633,25.509504864304446
23,200,30,(sin((x)+(x)))+(cos(x)),4.0e-2,19.501571354362923,19.415816411702394,4.329411764705882,4.0,4.000000000000001e-2,4.81482486096809e-35
24,200,26,(sin((x)+(x)))+(cos(x)),4.0e-2,27.976384985386055,230.95376581624043,4.235632183908046,4.0,4.000000000000001e-2,4.81482486096809e-35
25,200,24,(sin((x)+(x)))+(cos(x)),4.0e-2,7.04969224162466,22.60369421328923,4.130681818181818,4.0,4.000000000000001e-2,4.81482486096809e-35
26,200,27,(sin((x)+(x)))+(cos(x)),4.0e-2,6.084255580920806,19.590577410814934,3.9710982658959537,4.0,4.000000000000001e-2,4.81482486096809e-35
27,200,28,(sin((x)+(x)))+(cos(x)),4.0e-2,5.302175161471196,15.482535774191575,3.8197674418604652,4.0,4.000000000000001e-2,4.81482486096809e-35
28,200,30,(sin((x)+(x)))+(cos(x)),4.0e-2,4.565043339798284,16.64314724596374,3.988235294117647,4.0,4.000000000000001e-2,4.81482486096809e-35
29,200,27,(sin((x)+(x)))+(cos(x)),4.0e-2,5.491583339935778,24.753926664834772,4.0520231213872835,4.0,4.000000000000001e-2,4.81482486096809e-35
30,200,28,(sin((x)+(x)))+(cos(x)),4.0e-2,3.7687323912385837,12.868646859404384,3.9593023255813953,4.0,4.000000000000001e-2,4.81482486096809e-35
31,200,27,(sin((x)+(x)))+(cos(x)),4.0e-2,4.172279625006848,12.602316124111413,4.034682080924855,4.0,4.000000000000001e-2,4.81482486096809e-35
32,200,33,(sin((x)+(x)))+(cos(x)),4.0e-2,6.804123532961708,24.18703494264784,3.9580838323353293,4.0,4.000000000000001e-2,4.81482486096809e-35
33,200,31,(sin((x)+(x)))+(cos(x)),4.0e-2,4.011532247346474,12.540338351044518,3.93491124260355,4.0,4.000000000000001e-2,4.81482486096809e-35
34,200,24,(sin((x)+(x)))+(cos(x)),4.0e-2,5.484629194073749,18.216714373005647,3.9829545454545454,4.0,4.000000000000001e-2,4.81482486096809e-35
35,200,24,(sin((x)+(x)))+(cos(x)),4.0e-2,5.193317959838928,14.577659703633186,4.005681818181818,4.0,4.000000000000001e-2,4.81482486096809e-35
36,200,28,(sin((x)+(x)))+(cos(x)),4.0e-2,5.919617435566481,18.6352509574695,3.9651162790697674,4.0,4.000000000000001e-2,4.81482486096809e-35
37,200,27,(sin((x)+(x)))+(cos(x)),4.0e-2,5.266946617691132,15.306609405070596,3.9653179190751446,4.0,4.000000000000001e-2,4.81482486096809e-35
38,200,25,(sin((x)+(x)))+(cos(x)),4.0e-2,8.158768191981135,27.607711923306333,3.942857142857143,4.0,4.000000000000001e-2,4.81482486096809e-35
39,200,23,(sin((x)+(x)))+(cos(x)),4.0e-2,6.249820457178913,19.711958112988516,4.016949152542373,4.0,4.000000000000001e-2,4.81482486096809e-35
40,200,31,(sin((x)+(x)))+(cos(x)),4.0e-2,6.2411830842370755,19.27500028112489,4.076923076923077,4.0,4.000000000000001e-2,4.81482486096809e-35
41,200,26,(sin((x)+(x)))+(cos(x)),4.0e-2,7.535764080854522,24.95773919472449,3.9885057471264367,4.0,4.000000000000001e-2,4.81482486096809e-35
42,200,28,(sin((x)+(x)))+(cos(x)),4.0e-2,8.545206155622965,33.664997380319335,3.9709302325581395,4.0,4.000000000000001e-2,4.81482486096809e-35
43,200,26,(sin((x)+(x)))+(cos(x)),4.0e-2,6.571734536455249,17.418933875411113,3.9195402298850577,4.0,4.000000000000001e-2,4.81482486096809e-35
44,200,28,(sin((x)+(x)))+(cos(x)),4.0e-2,4.619276319410903,13.629656888401334,3.9127906976744184,4.0,4.000000000000001e-2,4.81482486096809e-35
45,200,25,(sin((x)+(x)))+(cos(x)),4.0e-2,5.199737063699351,14.950337216426131,3.9314285714285715,4.0,4.000000000000001e-2,4.81482486096809e-35
46,200,30,(sin((x)+(x)))+(cos(x)),4.0e-2,5.2233039819529825,23.648488909798424,3.9647058823529413,4.0,4.000000000000001e-2,4.81482486096809e-35
47,200,30,(sin((x)+(x)))+(cos(x)),4.0e-2,5.589790504509445,19.646449163585014,3.9411764705882355,4.0,4.000000000000001e-2,4.81482486096809e-35
48,200,25,(sin((x)+(x)))+(cos(-(x))),4.0e-2,7.951987170203604,28.921238622125554,3.8971428571428572,4.0,4.000000000000001e-2,4.81482486096809e-35
49,200,25,(sin((x)+(x)))+(cos(x)),4.0e-2,5.278995056329322,17.97998885101998,3.9828571428571427,4.0,4.000000000000001e-2,4.81482486096809e-35
50,200,27,(sin((x)+(x)))+(cos(x)),4.0e-2,5.884374240176239,20.764667570781675,3.930635838150289,4.0,4.000000000000001e-2,4.81482486096809e-35
51,200,24,(sin((x)+(x)))+(cos(x)),4.0e-2,7.381161169478127,22.903060047955723,3.9545454545454546,4.0,4.000000000000001e-2,4.81482486096809e-35
52,200,28,(sin((x)+(x)))+(cos(x)),4.0e-2,4.739367817175618,16.627013804092673,3.9069767441860463,4.0,4.000000000000001e-2,4.81482486096809e-35
53,200,28,(sin((x)+(x)))+(cos(x)),4.0e-2,6.057791118105445,18.660967635233266,3.9244186046511627,4.0,4.000000000000001e-2,4.81482486096809e-35
54,200,28,(sin((x)+(x)))+(cos(x)),4.0e-2,31.631910865002187,245.6949567023019,3.941860465116279,4.0,4.000000000000001e-2,4.81482486096809e-35
55,200,29,(sin((x)+(x)))+(cos(x)),4.0e-2,5.132175192303857,18.72283540873693,4.011695906432749,4.0,4.000000000000001e-2,4.81482486096809e-35
56,200,24,(sin((x)+(x)))+(cos(x)),4.0e-2,23.179742569255435,231.30717447597,3.965909090909091,4.0,4.000000000000001e-2,4.81482486096809e-35
