generation,populationSize,invalidInds,localBest,localBestFit,fitnessAvg,fitnessStdDev,exprDepthAvg,top10PercExprDepthAvg,top10PercFitnessAvg,top10PercFitnessStdDev
0,200,132,(x)-(x),90.44827180402466,932.6221105002409,995.6641005122336,2.5441176470588234,3.2,182.72018001125315,1821.267015918249
1,200,67,(x)-(x),90.44827180402466,698.902251421844,952.2337230461428,2.7593984962406015,3.7,130.3024541156226,1668.4302283697311
2,200,32,(x)-(x),90.44827180402466,362.8413290048943,621.0174567151903,3.2797619047619047,2.65,90.45477180402466,2.275000000002328e-5
3,200,24,(x)-(x),90.44827180402466,272.6212334622865,691.8863697878974,3.4545454545454546,2.15,90.44977180402466,1.2750000000013053e-5
4,200,24,(x)-(x),90.44827180402466,435.20868666206667,2539.5809574269683,3.085227272727273,2.0,90.44827180402466,0.0
5,200,24,(x)-(x),90.44827180402466,246.71997839823783,1260.5335526882734,2.3863636363636362,2.0,90.44827180402466,0.0
6,200,24,(x)-(x),90.44827180402466,187.5072668037118,492.0993753286943,2.164772727272727,2.0,90.44827180402466,0.0
7,200,23,(x)-(x),90.44827180402466,163.56996756226684,324.5732522495994,2.1016949152542375,2.0,90.44827180402466,0.0
8,200,28,(x)-(x),90.44827180402466,158.47650043951933,323.8256297015664,2.0348837209302326,2.0,90.44827180402466,0.0
9,200,23,(x)-(x),90.44827180402466,196.65064767428825,570.9819775934812,2.096045197740113,2.0,90.44827180402466,0.0
10,200,23,(x)-(x),90.44827180402466,212.69396702131726,698.4623948286865,2.15819209039548,2.0,90.44827180402466,0.0
11,200,31,(x)-(x),90.44827180402466,138.6572993315501,209.54087070854126,2.076923076923077,2.0,90.44827180402466,0.0
12,200,27,(x)-(x),90.44827180402466,178.35780563779267,352.178861042345,2.1040462427745665,2.0,90.44827180402466,0.0
13,200,27,(x)-(x),90.44827180402466,154.73825297646678,237.90071129164085,2.0635838150289016,2.0,90.44827180402466,0.0
14,200,20,(x)-(x),90.44827180402466,156.3550726582243,230.9463552207348,2.066666666666667,2.0,90.44827180402466,0.0
15,200,25,(x)-(x),90.44827180402466,194.83667656192253,585.435740516333,2.1028571428571428,2.0,90.44827180402466,0.0
16,200,26,(x)-(x),90.44827180402466,552.214443964065,4890.948237278702,2.0804597701149423,2.0,90.44827180402466,0.0
17,200,23,(x)-(x),90.44827180402466,179.1130675445084,288.824240907751,2.0508474576271185,2.0,90.44827180402466,0.0
18,200,29,(x)-(x),90.44827180402466,156.3764709725853,224.39604822861818,2.1403508771929824,2.0,90.44827180402466,0.0
19,200,26,(x)-(x),90.44827180402466,213.3359333761221,378.6658981557153,2.3275862068965516,2.0,90.44827180402466,0.0
20,200,17,(x)-(x),90.44827180402466,199.23118751160476,326.513068050995,2.1038251366120218,2.0,90.44827180402466,0.0
21,200,21,(x)-(x),90.44827180402466,619.955584987775,5886.589702846528,2.100558659217877,2.0,90.44827180402466,0.0
22,200,21,(x)-(x),90.44827180402466,167.12324126184308,269.565859952343,2.0614525139664805,2.0,90.44827180402466,0.0
23,200,28,(x)-(x),90.44827180402466,265.09455895393694,1327.4330856078086,2.058139534883721,2.0,90.44827180402466,0.0
24,200,25,(x)-(x),90.44827180402466,202.09302506934938,530.0389170124721,2.0914285714285716,2.0,90.44827180402466,0.0
25,200,26,(x)-(x),90.44827180402466,247.2290565277462,537.503237659876,2.1436781609195403,2.0,90.44827180402466,0.0
26,200,25,(x)-(x),90.44827180402466,207.12310523476842,468.2074348860768,2.137142857142857,2.0,90.44827180402466,0.0
27,200,25,(x)-(x),90.44827180402466,170.16009194838827,358.9597533749721,2.222857142857143,2.0,90.44827180402466,0.0
28,200,32,(x)-(x),90.44827180402466,131.68523950047887,193.62632629238388,2.107142857142857,2.0,90.44827180402466,0.0
29,200,24,(x)-(x),90.44827180402466,175.5496935355918,262.0172312397422,2.1136363636363638,2.0,90.44827180402466,0.0
30,200,25,(x)-(x),90.44827180402466,141.94751031350162,192.368714775243,2.0114285714285716,2.0,90.44827180402466,0.0
31,200,24,(x)-(x),90.44827180402466,186.1099906973869,355.6793379023273,2.1079545454545454,2.0,90.44827180402466,0.0
32,200,22,(x)-(x),90.44827180402466,204.7162989712112,432.10554216169805,2.0842696629213484,2.0,90.44827180402466,0.0
