generation,populationSize,invalidInds,localBest,localBestFit,fitnessAvg,fitnessStdDev,exprDepthAvg,top10PercExprDepthAvg,top10PercFitnessAvg,top10PercFitnessStdDev
0,200,116,-(((tan(x))*(-(x)))-(sin((x)+(x)))),282.6250598533105,513.8508781696775,115.2270401878793,3.0952380952380953,3.85,446.8619246238353,3416.119814791558
1,200,42,-(((tan(x))*(-(x)))-(sin((x)+(x)))),282.6250598533105,504.506621746537,140.75447232682265,3.2468354430379747,3.4,383.1891394809255,3381.632217869578
2,200,32,-(((tan(x))*(-(x)))-(sin((x)+(x)))),282.6250598533105,449.59170547713956,75.23526433359568,3.505952380952381,3.6,313.2400497771292,937.3576080355145
3,200,32,-(((tan(x))*(-(x)))-(sin(x))),281.3355734441762,396.3122062088989,83.84876093996048,3.363095238095238,5.0,282.5605855328539,7.898182196875163e-2
4,200,37,-(((tan(x))*(-(x)))-((x)*(x))),5.0,453.94322577337243,1177.613319440471,3.8466257668711656,5.0,268.6148582197317,3657.664220634108
5,200,24,-(((tan(x))*(-(x)))-((x)*(x))),5.0,374.7346262442891,528.8195926593,4.363636363636363,5.0,254.41123362478257,6912.129366721618
6,200,20,-(((tan(x))*(-(x)))-((x)*(x))),5.0,311.82055230862164,139.07669653301446,4.777777777777778,5.0,170.8013440665057,18326.723796173203
7,200,28,-(((tan(x))*(-(x)))-((x)*(x))),5.0,282.1398106680121,174.86462365394678,4.796511627906977,5.0,5.0,0.0
8,200,31,-(((tan(x))*(-(x)))-((x)*(x))),5.0,197.6991432893222,195.61622116282334,4.881656804733728,5.0,5.0,0.0
9,200,25,-(((tan(x))*(-(x)))-((x)*(x))),5.0,120.95619107985144,207.9077130623086,4.777142857142858,5.0,5.0,0.0
10,200,24,-(((tan(x))*(-(x)))-((x)*(x))),5.0,103.05146421069144,267.8816380025812,4.801136363636363,5.0,5.0,0.0
11,200,33,-(((tan(x))*(-(x)))-((x)*(x))),5.0,127.96795828343292,540.4245903231048,4.868263473053892,5.0,5.0,0.0
12,200,25,-(((tan(x))*(-(x)))-((x)*(x))),5.0,113.80732080125932,345.14480621866693,4.9714285714285715,5.0,5.0,0.0
13,200,24,-(((tan(x))*(-(x)))-((x)*(x))),5.0,124.10321535056094,506.90889264584007,4.948863636363637,5.0,5.0,0.0
14,200,29,-(((tan(x))*(-(x)))-((x)*(x))),5.0,110.92573047077265,444.17091205861954,4.9298245614035086,5.0,5.0,0.0
15,200,30,-(((tan(x))*(-(x)))-((x)*(x))),5.0,146.58084043771734,650.8659026791487,4.952941176470588,5.0,5.0,0.0
16,200,28,-(((tan(x))*(-(x)))-((x)*(x))),5.0,114.38880039296309,523.7304327948165,4.994186046511628,5.0,5.0,0.0
17,200,27,-(((tan(x))*(-(x)))-((x)*(x))),5.0,156.7906536318436,657.4690914352473,4.971098265895954,5.0,5.0,0.0
18,200,24,-(((tan(x))*(-(x)))-((x)*(x))),5.0,168.73807009336005,696.3591693488945,4.886363636363637,5.0,5.0,0.0
19,200,29,-(((tan(x))*(-(x)))-((x)*(x))),5.0,104.1778041117575,301.812421403646,4.8654970760233915,5.0,5.0,0.0
20,200,29,-(((tan(x))*(-(x)))-((x)*(x))),5.0,94.24776890470241,292.99608027347153,4.918128654970761,5.0,5.0,0.0
21,200,24,-(((tan(x))*(-(x)))-((x)*(x))),5.0,132.74599666670846,533.7547878846548,4.892045454545454,5.0,5.0,0.0
22,200,24,-(((tan(x))*(-(x)))-((x)*(x))),5.0,126.51551368967648,522.9434792841548,4.875,5.0,5.0,0.0
23,200,32,-(((tan(x))*(-(x)))-((x)*(x))),5.0,101.7116443704789,305.6868567884571,4.9523809523809526,5.0,5.0,0.0
24,200,23,-(((tan(x))*(-(x)))-((x)*(x))),5.0,123.24982132485157,501.83715531555885,4.824858757062147,5.0,5.0,0.0
25,200,27,-(((tan(x))*(-(x)))-((x)*(x))),5.0,94.12469967603171,261.54381114271024,4.786127167630058,5.0,5.0,0.0
26,200,22,-(((tan(x))*(-(x)))-((x)*(x))),5.0,113.97394083681193,313.2196500153004,4.848314606741573,5.0,5.0,0.0
27,200,25,-(((tan(x))*(-(x)))-((x)*(x))),5.0,88.05178515091153,248.38728507278574,4.782857142857143,5.0,5.0,0.0
