generation,populationSize,invalidInds,localBest,localBestInd,localBestFit,fitnessAvg,fitnessStdDev,genomeSizeAvg,effectiveGenomeSizeAvg,top10PercEffectiveGenomeSizeAvg,top10PercFitnessAvg,top10PercFitnessStdDev
0,200,85,(x)*(x),"[248,177,176,192,8,185,65,159,33,19,81,82,227,117,12,128,44,86,137,182,78,206,88,142,231,62,254,165,193,162,132,228,135,102,199,163,176,1,212,57,121,156,115,91,124,250,81,132,202,231,60,237,189,145,159,123,236,211,217,117,41,101,98,101,121,92,218,207,47,40,2,226,122,87,23,179,122,221,188,212,141,247,180,112,122,109,93,177,149,111,111,73,172,134,168,127,96,86,134,33,150,161,18,137,76,124,1,238,101,200,88,96,113,175,163,131,105,204,121,171]",461.6550397009477,622.6570560030635,45.024775307271256,120.0,3.5652173913043477,5.6,560.9758034737681,2190.829708290412
1,200,24,(x)*(x),"[89,159,86,69,89,219,131,159,101,142,32,190,233,120,197,158,211,166,192,3,191,90,193,26,205,194,224,36,231,207,68,50,239,117,161,99,82,184,142,54,144,234,129,227,122,95,86,30,23,208,214,227,12,162,208,65,15,12,96,6,7,116,227,50,18,227,18,22,211,40,115,227,160,114,241,55,5,75,247,92,220,10,164,185,209,72,52,251,115,231,31,217,79,12,168,38,70,80,201,103,159,250,47,66,105,215,112,160,237,113,143,164,91,246,47,100,217,239,86,206]",461.6550397009477,605.3988318188763,42.37797169495428,114.7784090909091,4.369318181818182,3.45,525.5511029217625,2201.7899231238102
2,200,12,abs(x),"[211,201,6,182]",444.6178018233362,572.2835645474335,48.200488931375524,106.56382978723404,4.180851063829787,4.2,462.9138465762555,102.02723204013765
3,200,22,(x)*(x),"[221,9,230,60]",345.6550397009477,531.5863454166179,64.80097441439369,98.08988764044943,3.758426966292135,3.65,424.958550497285,2102.094236240685
4,200,24,(x)*(x),"[221,9,230,60]",345.6550397009477,514.1418672967098,283.84521549528245,82.08522727272727,3.971590909090909,4.0,346.50503970094775,0.3275
5,200,32,(x)*(x),"[221,9,230,60]",345.6550397009477,916.5713255124588,5424.414739572226,52.80952380952381,3.9285714285714284,4.0,345.9050397009477,0.1875
6,200,27,(x)*(x),"[89,159,86,18]",345.6550397009477,433.18818442524304,297.46847233376246,32.71098265895954,4.2485549132947975,4.0,345.6550397009477,0.0
7,200,21,(x)*(x),"[89,159,86,18]",345.6550397009477,390.4704187259104,95.36823202502511,19.23463687150838,3.893854748603352,4.0,345.6550397009477,0.0
8,200,18,(x)*(x),"[248,159,86,60]",345.6550397009477,381.5123954295611,91.33349763392556,18.74175824175824,4.175824175824176,4.0,345.6550397009477,0.0
9,200,15,(x)*(tan(x)),"[89,159,86,241]",279.55555555555554,378.11759152546676,88.42632371756731,17.17297297297297,3.9135135135135135,4.1,342.35006549367813,207.53423570363026
