generation,populationSize,invalidInds,localBest,localBestInd,localBestFit,fitnessAvg,fitnessStdDev,genomeSizeAvg,effectiveGenomeSizeAvg,top10PercEffectiveGenomeSizeAvg,top10PercFitnessAvg,top10PercFitnessStdDev
0,200,91,abs((x)*(abs(x))),"[217,181,62,18,128,136,126,9,209,152,69,93,237,66,110,133,198,245,217,208,239,205,159,173,38,252,189,29,122,85,120,117,165,193,88,111,231,106,119,198,199,244,113,165,75,105,131,75,206,248,164,0,81,119,174,207,160,18,57,44,215,78,70,243,150,100,23,98,118,252,110,64,89,18,34,38,222,184,171,113,210,54,175,107,149,139,118,230,197,170,183,78,65,11,191,130,204,58,201,53,247,93,181,177,237,231,64,72,225,240,83,70,209,163,107,144,211,170,116,233]",461.6550397009477,622.7734208721165,26.987997789365696,120.0,2.669724770642202,5.85,591.308713440237,2652.8350426355914
1,200,23,(x)*(x),"[74,249,14,117,66,31,187,102,138,2,97,112,164,22,93,230,170,107,54,177,245,127,139,11,53,192,9,174,33,160,253,185,10,94,231,244,237,90,3,228,205,167,141,233,245,197,45,219,17,119,240,59,176,149,209,82,168,15,189,42,195,149,122,82,156,109,142,19,151,28,243,232,210,151,152,27,225,77,94,189,58,98,141,215,206,202,237,10,180,190,142,117,177,254,18,164,112,233,82,164,143,207,164,64,126,201,193,80,41,98,72,37,200,56,24,121,191,240,157,89]",461.6550397009477,617.4495878849172,48.39943988450904,114.7231638418079,3.135593220338983,6.1,520.0730957826337,2282.786471302038
2,200,17,(x)*(tan(x)),"[209,192,74,19,184,51,216,244,8,107,27,202,141,228,110,1,163,10,252,233,88,186,104,114,94,157,255,49,136,126,172,222,233,21,231,96,3,52,203,144,8,105,125,62,166,12,239,209,203,66,172,24,190,192,119,72,115,189,79,81,84,189,22,189,226,135,144,197,156,5,166,49,182,118,94,55,222,183,177,92,53,161,99,201,203,153,149,91,9,211,44,100,132,162,112,141,83,129,140,40,167,6,76,118,132,123,215,104,218,249,88,58,18,187,235,38,216,196,39,136]",395.55555555555554,594.3071777070152,57.832036413004424,110.59016393442623,4.633879781420765,5.05,466.0337398247445,593.9391841792797
3,200,23,(x)*(x),"[74,249,14,117,66]",351.6550397009477,554.7671921736894,73.79107581992798,107.08474576271186,5.429378531073446,4.95,433.13562566052576,1689.2533347626352
4,200,25,(x)*(x),"[74,249,14,117,66]",346.6550397009477,509.8243186684712,94.00976456727177,97.87428571428572,6.08,4.7,397.6738153521061,1997.940796948448
5,200,20,(x)*(x),"[74,249,14,117,66]",346.6550397009477,463.42661725567865,83.70005906712547,84.95,5.383333333333334,4.2,348.1050397009477,4.947499999999997
6,200,18,(x)*(tan(x)),"[74,249,74,19,184,51,216]",282.55555555555554,416.1398936213325,93.06893217484047,50.54945054945055,4.637362637362638,4.1,343.45006549367815,195.1653337160057
7,200,23,(x)*(tan(x)),"[74,249,74,19,184,51,216]",282.55555555555554,386.76052901293997,91.66382584507006,24.689265536723163,4.090395480225989,4.2,340.3950912864085,352.9075873742287
8,200,13,(x)*(tan(x)),"[74,249,74,19,184,51,216]",282.55555555555554,384.6665284724614,97.60835746613299,21.288770053475936,4.106951871657754,4.6,327.8751944573301,823.6010372065336
9,200,20,(x)*(tan(x)),"[8,249,74,19,184,51,216]",282.55555555555554,376.782720959231,132.2594890619162,18.866666666666667,4.2555555555555555,6.0,283.6055555555556,2.047499999999999
10,200,30,(x)*(tan(x)),"[203,249,74,19,184,51,216]",282.55555555555554,358.8422485760743,136.35473349725876,15.641176470588235,4.723529411764706,6.0,282.5555555555556,3.2311742677852644e-27
11,200,27,(x)*(tan(x)),"[8,249,74,19,184,51,248]",282.55555555555554,333.16853391241625,104.17900830868457,18.92485549132948,5.300578034682081,6.0,282.5555555555556,3.2311742677852644e-27
12,200,11,(x)*(tan(x)),"[74,249,74,19,184,51,216]",282.55555555555554,328.3031949229952,114.0321308194483,20.804232804232804,5.476190476190476,6.0,282.5555555555556,3.2311742677852644e-27
13,200,15,(x)*(tan(x)),"[74,249,38,19,184,51,216]",282.55555555555554,333.64338203735696,217.10757988874235,19.221621621621622,5.65945945945946,6.0,282.5555555555556,3.2311742677852644e-27
14,200,15,(x)*(tan(x)),"[74,249,38,19,184,51,248]",282.55555555555554,316.0669534078354,99.99295103110818,18.605405405405406,5.664864864864865,6.0,282.5555555555556,3.2311742677852644e-27
15,200,14,(x)*(tan(x)),"[8,249,14,19,184,51,248]",282.55555555555554,321.61182830370575,107.40577004802725,19.758064516129032,5.833333333333333,6.0,282.5555555555556,3.2311742677852644e-27
16,200,10,(x)*(tan(x)),"[74,249,74,19,184,51,248]",282.55555555555554,324.5417692887404,113.94205361678046,20.678947368421053,5.621052631578947,6.0,282.5555555555556,3.2311742677852644e-27
17,200,23,(x)*(tan(x)),"[203,3,74,19,34,51,216]",282.55555555555554,315.4769283056016,101.85280010841547,15.937853107344633,5.706214689265536,6.0,282.5555555555556,3.2311742677852644e-27
18,200,15,(x)*(tan(x)),"[236,3,242,19,184,135,248]",282.55555555555554,324.81668242133014,112.35772385116404,20.437837837837836,5.7405405405405405,6.0,282.5555555555556,3.2311742677852644e-27
19,200,15,(x)*(tan(x)),"[74,249,14,19,184,51,248]",282.55555555555554,322.17747711025663,107.83199839083395,19.216216216216218,5.805405405405406,6.0,282.5555555555556,3.2311742677852644e-27
20,200,21,(x)*(tan(x)),"[74,135,14,19,184,51,248]",282.55555555555554,311.37863985908854,96.17927021615294,15.206703910614525,5.793296089385475,6.0,282.5555555555556,3.2311742677852644e-27
21,200,13,(x)*(tan(x)),"[74,249,74,19,184,51,216]",282.55555555555554,331.7362187734668,120.97239192596484,20.898395721925134,5.5828877005347595,6.0,282.5555555555556,3.2311742677852644e-27
22,200,16,(x)*(tan(x)),"[74,249,14,19,184,135,118]",282.55555555555554,336.56900216617623,126.8036330021798,21.71195652173913,5.690217391304348,6.0,282.5555555555556,3.2311742677852644e-27
23,200,16,(x)*(tan(x)),"[95,249,38,19,184,51,248]",282.55555555555554,322.02601682817715,107.77331350691075,19.282608695652176,5.603260869565218,6.0,282.5555555555556,3.2311742677852644e-27
24,200,13,(x)*(tan(x)),"[74,249,74,19,184,51,216]",282.55555555555554,326.73898203767925,113.99386925560982,19.689839572192515,5.695187165775401,6.0,282.5555555555556,3.2311742677852644e-27
25,200,15,(x)*(tan(x)),"[59,3,14,19,184,51,216]",282.55555555555554,324.1761399239966,112.17779584939078,18.605405405405406,5.594594594594595,6.0,282.5555555555556,3.2311742677852644e-27
26,200,15,(x)*(tan(x)),"[203,135,74,19,184,51,216]",282.55555555555554,331.2998029443237,119.22207081582131,21.021621621621623,5.675675675675675,6.0,282.5555555555556,3.2311742677852644e-27
27,200,20,(x)*(tan(x)),"[59,3,14,19,184,42,248]",282.55555555555554,325.72582076142925,109.77898692931426,18.872222222222224,5.572222222222222,6.0,282.5555555555556,3.2311742677852644e-27
28,200,14,(x)*(tan(x)),"[230,249,74,19,184,42,248]",282.55555555555554,322.2280718049467,110.2383466294636,19.758064516129032,6.026881720430108,6.0,282.5555555555556,3.2311742677852644e-27
29,200,16,(x)*(tan(x)),"[74,249,74,19,184,51,216]",282.55555555555554,328.862165382495,117.95778521246365,20.51086956521739,5.755434782608695,6.0,282.5555555555556,3.2311742677852644e-27
30,200,13,(x)*(tan(x)),"[95,249,74,19,184,51,216]",282.55555555555554,323.69597150934203,110.3260685070395,20.294117647058822,5.620320855614973,6.0,282.5555555555556,3.2311742677852644e-27
31,200,10,(x)*(tan(x)),"[95,249,74,19,184,51,248]",282.55555555555554,330.5610039558436,118.32711649082518,22.46315789473684,5.7631578947368425,6.0,282.5555555555556,3.2311742677852644e-27
32,200,22,(x)*(tan(x)),"[74,135,74,13,184,51,248]",282.55555555555554,323.7811829805869,109.12123013632018,19.696629213483146,5.741573033707865,6.0,282.5555555555556,3.2311742677852644e-27
33,200,17,(x)*(tan(x)),"[74,3,74,19,184,42,248]",282.55555555555554,330.60951999312437,121.2393242382182,21.202185792349727,5.6502732240437155,6.0,282.5555555555556,3.2311742677852644e-27
34,200,13,(x)*(tan(x)),"[203,3,242,19,184,51,248]",282.55555555555554,325.9770833633878,111.9675090856229,20.898395721925134,5.625668449197861,6.0,282.5555555555556,3.2311742677852644e-27
35,200,11,(x)*(tan(x)),"[74,249,74,19,184,51,216]",282.55555555555554,334.83558543202093,123.80845634760477,21.947089947089946,5.613756613756614,6.0,282.5555555555556,3.2311742677852644e-27
36,200,18,(x)*(tan(x)),"[209,249,74,19,184,51,248]",282.55555555555554,324.246528737668,108.34204551940856,18.796703296703296,5.769230769230769,6.0,282.5555555555556,3.2311742677852644e-27
37,200,21,(x)*(tan(x)),"[59,249,74,13,184,51,248]",282.55555555555554,328.21087711545914,111.44326005449824,18.99441340782123,5.402234636871508,6.0,282.5555555555556,3.2311742677852644e-27
38,200,12,(x)*(tan(x)),"[74,3,242,19,184,51,216]",282.55555555555554,470.29244361961105,1881.116306112438,21.425531914893618,5.574468085106383,6.0,282.5555555555556,3.2311742677852644e-27
39,200,16,(x)*(tan(x)),"[74,135,74,19,184,51,149]",282.55555555555554,321.49907640609916,107.5569309227205,17.440217391304348,5.690217391304348,6.0,282.5555555555556,3.2311742677852644e-27
40,200,15,(x)*(tan(x)),"[74,249,14,19,184,51,149]",282.55555555555554,321.2525479347042,106.37475721187164,18.605405405405406,5.805405405405406,6.0,282.5555555555556,3.2311742677852644e-27
41,200,17,(x)*(tan(x)),"[74,135,14,19,184,51,248]",282.55555555555554,337.7656808429101,193.55989832178096,19.956284153005466,5.786885245901639,6.0,282.5555555555556,3.2311742677852644e-27
42,200,20,(x)*(tan(x)),"[74,3,14,19,104,51,216]",282.55555555555554,343.63552476334013,410.5425013376916,17.67222222222222,5.7,6.0,282.5555555555556,3.2311742677852644e-27
43,200,11,(x)*(tan(x)),"[74,249,14,19,184,51,216]",282.55555555555554,328.8810248081039,115.02976602532928,21.947089947089946,5.423280423280423,6.0,282.5555555555556,3.2311742677852644e-27
44,200,14,(x)*(tan(x)),"[74,3,14,19,184,51,216]",282.55555555555554,337.5468334497207,123.69766491526062,23.403225806451612,5.537634408602151,6.0,282.5555555555556,3.2311742677852644e-27
45,200,19,(x)*(tan(x)),"[236,249,14,19,184,51,248]",282.55555555555554,466.10455881696345,1916.6299952550235,19.486187845303867,5.613259668508287,6.0,282.5555555555556,3.2311742677852644e-27
46,200,12,(x)*(tan(x)),"[59,135,242,19,184,51,248]",282.55555555555554,336.0488269541355,125.7736609266206,22.617021276595743,5.50531914893617,6.0,282.5555555555556,3.2311742677852644e-27
47,200,15,(x)*(tan(x)),"[74,3,242,19,184,51,248]",282.55555555555554,319.8500109119136,107.97876967346954,18.605405405405406,6.378378378378378,6.0,282.5555555555556,3.2311742677852644e-27
