generation,populationSize,invalidInds,localBest,localBestFit,fitnessAvg,fitnessStdDev,exprDepthAvg,top10PercExprDepthAvg,top10PercFitnessAvg,top10PercFitnessStdDev
0,200,128,(x)*(x),343.6550397009477,579.593312336608,526.496147483962,2.9305555555555554,3.45,474.6776795838229,2782.9848306561494
1,200,71,(x)*(x),343.6550397009477,496.9782489119671,71.60933920209241,2.7674418604651163,3.15,408.41862470767774,1445.7090615764112
2,200,31,(x)*(x),343.6550397009477,470.4532884126506,52.49839810841679,3.1597633136094676,2.7,362.09632824741436,631.5792289003591
3,200,22,(x)*(x),343.6550397009477,434.96731571543984,56.447120110547175,3.331460674157303,2.0,343.6550397009477,0.0
4,200,23,(x)*(x),343.6550397009477,405.3202070328749,79.57272938880422,2.84180790960452,2.0,343.6550397009477,0.0
5,200,27,(x)*(x),343.6550397009477,378.9529724909204,148.63011964784297,2.3352601156069364,2.0,343.6550397009477,0.0
6,200,25,(x)*(x),343.6550397009477,367.10854272341646,80.77111990911254,2.1085714285714285,2.0,343.6550397009477,0.0
7,200,24,(x)*(x),343.6550397009477,370.5879706815336,97.94705408775184,2.085227272727273,2.0,343.6550397009477,0.0
8,200,23,(x)*(x),343.6550397009477,386.34850036576586,143.29487327318662,2.073446327683616,2.0,343.6550397009477,0.0
9,200,29,(x)*(x),343.6550397009477,366.582815602825,84.34663417127265,2.0409356725146197,2.0,343.6550397009477,0.0
10,200,26,(x)*(tan(x)),278.55555555555554,377.8310825893325,119.85333737379467,2.1724137931034484,2.05,340.40006549367814,201.302284709818
11,200,28,(x)*(tan(x)),278.55555555555554,361.00385511258224,94.8295650609824,2.1627906976744184,2.2,330.63514287186933,678.070853759387
12,200,16,(x)*(tan(x)),278.55555555555554,377.69246728031976,167.01333605059273,2.1847826086956523,2.5,311.10529762825166,1059.485708999042
13,200,26,(x)*(tan(x)),278.55555555555554,340.043834015573,49.37173687555885,2.2528735632183907,3.0,278.5555555555556,3.2311742677852644e-27
14,200,29,(x)*(tan(x)),278.55555555555554,332.3761514812302,114.41102427055965,2.6666666666666665,3.0,278.5555555555556,3.2311742677852644e-27
15,200,27,(x)*(tan(x)),278.55555555555554,307.2941402634361,83.01904250676748,2.9421965317919074,3.0,278.5555555555556,3.2311742677852644e-27
16,200,34,(x)*(tan(x)),278.55555555555554,324.3243313468896,383.70855160066003,2.9156626506024095,3.0,278.5555555555556,3.2311742677852644e-27
17,200,21,(x)*(tan(x)),278.55555555555554,365.7823370943857,526.2526870831446,3.011173184357542,3.0,278.5555555555556,3.2311742677852644e-27
18,200,16,(x)*(tan(x)),278.55555555555554,318.8790865238248,110.32223786242142,2.9130434782608696,3.0,278.5555555555556,3.2311742677852644e-27
19,200,25,(x)*(tan(x)),278.55555555555554,345.8679351815449,391.9032037905486,2.96,3.0,278.5555555555556,3.2311742677852644e-27
20,200,28,(x)*(tan(x)),278.55555555555554,335.03279898409767,385.3470116219689,2.9825581395348837,3.0,278.5555555555556,3.2311742677852644e-27
21,200,24,(x)*(tan(x)),278.55555555555554,388.22532520462704,638.9003086149501,2.9943181818181817,3.0,278.5555555555556,3.2311742677852644e-27
