generation,populationSize,invalidInds,localBest,localBestFit,fitnessAvg,fitnessStdDev,exprDepthAvg,top10PercExprDepthAvg,top10PercFitnessAvg,top10PercFitnessStdDev
0,200,145,cos(x),24.244859776630253,77.12460697680108,63.459629447533594,3.0727272727272728,3.95,30.163768469100603,18.61792610505942
1,200,64,cos(x),24.244859776630253,66.30035162270792,62.50948639458591,2.963235294117647,3.15,24.604125579608105,0.7418729865923412
2,200,26,(cos(abs(x)))*(sin((x)-((tan((x)-(x)))-(cos(tan(x)))))),15.53819712546336,41.59777074547558,33.83950822542702,3.2241379310344827,2.65,23.876938250148758,3.666293287997392
3,200,28,(cos(abs(x)))*(sin((x)-((tan((x)-(x)))-(cos(tan(x)))))),15.53819712546336,30.117300662817257,20.161542060658448,3.191860465116279,2.75,22.938860378955223,9.665261751456123
4,200,25,(cos(abs(x)))*(sin((x)-((tan((x)-(x)))-(cos(tan(x)))))),15.53819712546336,27.007386069353092,15.88424631477536,2.8914285714285715,5.25,18.58552905337177,17.24585920357856
5,200,21,(cos(abs(x)))*(sin((x)-((tan((x)-(x)))-(cos(tan(x)))))),15.53819712546336,25.485201322150978,14.914973961902065,3.357541899441341,7.0,15.53819712546336,0.0
6,200,18,(cos(abs(x)))+(sin(tan(x))),15.332470696038822,22.652391388653896,13.094653284790816,5.071428571428571,6.85,15.527910803992134,2.0103597787790644e-3
7,200,21,(cos(abs(x)))+(sin(tan(x))),15.332470696038822,20.317334611045464,15.352259825728986,6.251396648044692,6.85,15.527910803992134,2.0103597787790644e-3
8,200,21,(cos(abs(x)))+(sin(tan(x))),15.332470696038822,20.86112672937847,21.653966880313725,6.5139664804469275,6.55,15.50733816104968,5.396228879880647e-3
9,200,28,(cos(abs(x)))+(sin(tan(x))),15.332470696038822,18.21767030037332,12.840428334381249,6.6976744186046515,5.8,15.455906553693543,1.0157607303304747e-2
10,200,32,(cos(abs(x)))+(sin(tan(x))),15.332470696038822,24.48630551873366,48.45691961862281,6.196428571428571,4.0,15.33247069603882,3.1554436208840472e-30
11,200,27,(cos(abs(x)))+(sin(tan(x))),15.332470696038822,20.826937255808,23.971064249694038,5.317919075144508,4.0,15.33247069603882,3.1554436208840472e-30
12,200,24,(cos(abs(x)))+(sin(tan(x))),15.332470696038822,19.423467983338675,21.65179584000953,4.511363636363637,4.0,15.33247069603882,3.1554436208840472e-30
13,200,26,(cos(abs(x)))+(sin(tan(x))),15.332470696038822,20.398172372503165,23.154567727536577,4.091954022988506,4.0,15.33247069603882,3.1554436208840472e-30
14,200,26,(cos(abs(x)))+(sin(tan(sin(tan(x))))),15.312671868723818,18.600000041746007,14.066066409808192,3.9655172413793105,4.1,15.331480754673072,1.8619694244843714e-5
15,200,27,(cos(abs(x)))+(sin(sin(tan(x)))),14.916722363241487,20.351358703273686,21.372288908600755,4.086705202312139,4.25,15.309703396667459,8.16318324682767e-3
16,200,25,(cos(abs(x)))+(sin(sin(tan(x)))),14.916722363241487,19.102388063765943,15.330284388993794,4.1257142857142854,4.8,15.283966273198837,1.5069186334403609e-2
17,200,30,(cos(abs(x)))+(sin(sin(tan(x)))),14.916722363241487,19.875149836936195,20.145869649507574,4.411764705882353,5.75,15.213684492353233,2.9395502042194276e-2
18,200,30,(cos(abs(x)))+(sin(sin(tan(x)))),14.916722363241487,20.42517745867408,23.727811235503168,4.905882352941177,5.0,14.916722363241487,0.0
19,200,32,(cos(abs(x)))+(sin(sin(tan(sin(tan(x)))))),14.690847359110174,22.08675713185102,29.181045416011493,5.267857142857143,5.1,14.905428613034923,2.42342708083772e-3
20,200,24,(cos(abs(x)))+(sin(sin(tan(sin(tan(x)))))),14.690847359110174,22.257058283379003,42.20722719536387,5.159090909090909,5.5,14.86025361220866,9.566159529622576e-3
21,200,28,(cos(abs(x)))+(sin(sin(tan(sin(tan(x)))))),14.690847359110174,20.617954196766604,22.10480597226606,5.127906976744186,6.7,14.72472860972987,6.5049884801433545e-3
22,200,29,(cos(abs(x)))+(sin(sin(tan(sin(tan(x)))))),14.690847359110174,20.063417979449223,25.914629364536395,5.654970760233918,7.0,14.690847359110174,0.0
23,200,30,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,20.078469515910648,23.700648680203663,6.158823529411765,7.1,14.685051888980471,6.381620064610762e-4
24,200,34,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,18.229858757580025,18.40344026209215,6.819277108433735,7.5,14.661870008461658,2.5190605518200376e-3
25,200,32,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,19.64242645700312,26.906175037385953,7.005952380952381,9.0,14.574937956516129,5.048709793414476e-29
26,200,32,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,18.0930743435848,15.249282536855121,7.613095238095238,9.0,14.574937956516129,5.048709793414476e-29
27,200,29,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,37.61158927417067,235.2167624593386,8.192982456140351,9.0,14.574937956516129,5.048709793414476e-29
28,200,28,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,29.020034175661497,158.79370687622878,8.587209302325581,9.0,14.574937956516129,5.048709793414476e-29
29,200,29,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,22.201366674412736,49.156426204209346,8.602339181286549,9.0,14.574937956516129,5.048709793414476e-29
30,200,20,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,19.37008804112411,24.59472332005176,8.483333333333333,9.0,14.574937956516129,5.048709793414476e-29
31,200,31,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,15.959152521920085,5.816448839866342,8.627218934911243,9.0,14.574937956516129,5.048709793414476e-29
32,200,31,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,17.236933581651694,13.727225999346988,8.538461538461538,9.0,14.574937956516129,5.048709793414476e-29
33,200,32,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,19.066092784784104,24.390536038934957,8.595238095238095,9.0,14.574937956516129,5.048709793414476e-29
34,200,29,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,16.959011945299707,13.882977027700809,8.649122807017545,9.0,14.574937956516129,5.048709793414476e-29
35,200,26,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,17.231644325718328,11.243368737357986,8.586206896551724,9.0,14.574937956516129,5.048709793414476e-29
36,200,26,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,17.553911053781146,14.623966731217669,8.672413793103448,9.0,14.574937956516129,5.048709793414476e-29
37,200,33,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,17.022787346264924,9.955372314800002,8.532934131736527,9.0,14.574937956516129,5.048709793414476e-29
38,200,23,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,17.768107734451075,15.70268486169608,8.570621468926554,9.0,14.574937956516129,5.048709793414476e-29
39,200,25,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,18.725751950796838,23.84083625658547,8.497142857142856,9.0,14.574937956516129,5.048709793414476e-29
40,200,31,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,20.84527117099174,43.79071386339647,8.63905325443787,9.0,14.574937956516129,5.048709793414476e-29
41,200,30,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,17.586517541315306,9.839620871248218,8.505882352941176,9.0,14.574937956516129,5.048709793414476e-29
42,200,31,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,18.58938966868912,18.228715439598425,8.644970414201184,9.0,14.574937956516129,5.048709793414476e-29
43,200,28,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,17.7378868723619,14.283972270937648,8.5,9.0,14.574937956516129,5.048709793414476e-29
44,200,26,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,17.306087608776334,15.488268740234112,8.64367816091954,9.0,14.574937956516129,5.048709793414476e-29
45,200,21,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,22.310005242484674,35.84983575523665,8.30167597765363,9.0,14.574937956516129,5.048709793414476e-29
46,200,26,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,35.55246592774686,231.50503077983154,8.505747126436782,9.0,14.574937956516129,5.048709793414476e-29
47,200,24,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,17.490083896872704,11.044394196479425,8.517045454545455,9.0,14.574937956516129,5.048709793414476e-29
48,200,27,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,16.94354977995644,8.921751686637464,8.560693641618498,9.0,14.574937956516129,5.048709793414476e-29
49,200,25,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,18.737133183801248,23.8320558698815,8.811428571428571,9.0,14.574937956516129,5.048709793414476e-29
50,200,26,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,17.909967997618196,14.29193691900871,8.344827586206897,9.0,14.574937956516129,5.048709793414476e-29
51,200,30,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,17.860385647381836,19.098545944179175,8.652941176470588,9.0,14.574937956516129,5.048709793414476e-29
52,200,26,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,18.98909179511153,19.22219319741359,8.522988505747126,9.0,14.574937956516129,5.048709793414476e-29
53,200,30,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,19.68167814928478,32.681407442984934,8.529411764705882,9.0,14.574937956516129,5.048709793414476e-29
54,200,28,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,16.46068206508921,8.88175906519364,8.61046511627907,9.0,14.574937956516129,5.048709793414476e-29
55,200,30,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,18.308227611734022,16.818317133245582,8.394117647058824,9.0,14.574937956516129,5.048709793414476e-29
56,200,25,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,18.061510200984518,14.902890230807895,8.474285714285715,9.0,14.574937956516129,5.048709793414476e-29
57,200,27,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,18.164937738092547,14.161980994228454,8.416184971098266,9.0,14.574937956516129,5.048709793414476e-29
58,200,28,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,16.729001381593623,8.958003541915275,8.534883720930232,9.0,14.574937956516129,5.048709793414476e-29
59,200,24,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,18.9298592774196,24.394217545284054,8.602272727272727,9.0,14.574937956516129,5.048709793414476e-29
60,200,27,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,20.40995389709389,36.010393019187305,8.473988439306359,9.0,14.574937956516129,5.048709793414476e-29
61,200,30,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,18.782310829913918,31.787728222256447,8.611764705882353,9.0,14.574937956516129,5.048709793414476e-29
62,200,28,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,18.947105274757728,22.9539919895928,8.494186046511627,9.0,14.574937956516129,5.048709793414476e-29
63,200,30,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,16.892746065345356,9.767400147712305,8.558823529411764,9.0,14.574937956516129,5.048709793414476e-29
64,200,26,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,21.22333270938787,32.837901014812,8.614942528735632,9.0,14.574937956516129,5.048709793414476e-29
65,200,29,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,17.00718886324532,10.02067011826353,8.543859649122806,9.0,14.574937956516129,5.048709793414476e-29
66,200,25,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,16.956105920333208,9.472043600728599,8.445714285714285,9.0,14.574937956516129,5.048709793414476e-29
67,200,30,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,16.474084158370633,8.509176238467555,8.66470588235294,9.0,14.574937956516129,5.048709793414476e-29
68,200,27,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,16.851931174579597,13.211110624722846,8.68208092485549,9.0,14.574937956516129,5.048709793414476e-29
69,200,23,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,17.17279175915951,9.408160297562711,8.463276836158192,9.0,14.574937956516129,5.048709793414476e-29
70,200,33,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,16.422270869591454,12.177505375762145,8.784431137724551,9.0,14.574937956516129,5.048709793414476e-29
71,200,32,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,16.824793814715925,16.007123031167065,8.773809523809524,9.0,14.574937956516129,5.048709793414476e-29
72,200,36,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,17.072675622359466,15.65616034353941,8.682926829268293,9.0,14.574937956516129,5.048709793414476e-29
73,200,34,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,15.882066266296206,5.831443822275273,8.740963855421686,9.0,14.574937956516129,5.048709793414476e-29
74,200,25,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,17.367817884415633,10.518962524991368,8.48,9.0,14.574937956516129,5.048709793414476e-29
75,200,32,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,18.475079242650573,20.991701642898555,8.732142857142858,9.0,14.574937956516129,5.048709793414476e-29
76,200,22,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,101.70879008167785,1084.3242577445476,8.48876404494382,9.0,14.574937956516129,5.048709793414476e-29
77,200,28,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,18.53644352514764,18.20579866778977,8.482558139534884,9.0,14.574937956516129,5.048709793414476e-29
78,200,24,(cos(abs(x)))+(sin(sin(tan(sin(tan(sin(tan(x)))))))),14.574937956516136,20.327550366389257,27.39805758312478,8.477272727272727,9.0,14.574937956516129,5.048709793414476e-29
