generation,populationSize,invalidInds,localBest,localBestFit,fitnessAvg,fitnessStdDev,exprDepthAvg,top10PercExprDepthAvg,top10PercFitnessAvg,top10PercFitnessStdDev
0,200,130,(x)-(x),90.44827180402466,1058.8721931795494,1288.563172173025,2.657142857142857,3.45,163.58304735185123,2305.8265986338265
1,200,53,(x)-(x),90.44827180402466,627.9574986091542,782.1922800138835,3.2789115646258504,3.95,94.01013207904211,37.79050047534078
2,200,30,(x)-(x),90.44827180402466,336.82459173881136,535.9252562295458,3.4823529411764707,2.05,90.44877180402467,4.750000000004856e-6
3,200,28,(x)-(x),90.44827180402466,293.6108197868727,795.1014094094683,3.383720930232558,2.0,90.44827180402466,0.0
4,200,22,(x)-(x),90.44827180402466,218.46589203240038,490.9950139322744,2.5,2.0,90.44827180402466,0.0
5,200,18,(x)-(x),90.44827180402466,162.00826445646592,226.7728946812529,2.1923076923076925,2.0,90.44827180402466,0.0
6,200,25,(x)-(x),90.44827180402466,196.02034254485937,334.42925704897254,2.0914285714285716,2.0,90.44827180402466,0.0
7,200,30,(x)-(x),90.44827180402466,128.5272401468543,159.28275129926777,2.2294117647058824,2.0,90.44827180402466,0.0
8,200,26,(x)-(x),90.44827180402466,155.5214131184476,258.7016210938176,2.132183908045977,2.0,90.44827180402466,0.0
9,200,28,(x)-(x),90.44827180402466,239.69193427713225,1266.7871967535261,2.13953488372093,2.0,90.44827180402466,0.0
10,200,25,(x)-(x),90.44827180402466,184.3044028352135,438.36190556404426,2.0685714285714285,2.0,90.44827180402466,0.0
11,200,24,(x)-(x),90.44827180402466,136.94283433448987,185.69967580013065,2.0681818181818183,2.0,90.44827180402466,0.0
12,200,22,(x)-(x),90.44827180402466,162.37857128115706,246.2384883371113,2.067415730337079,2.0,90.44827180402466,0.0
13,200,21,(x)-(x),90.44827180402466,179.88434957706843,334.212446794877,2.0446927374301676,2.0,90.44827180402466,0.0
14,200,18,(x)-(x),90.44827180402466,215.23050556188042,410.9993128981612,2.087912087912088,2.0,90.44827180402466,0.0
15,200,23,(x)-(x),90.44827180402466,162.72460851568218,243.7083303799574,2.0338983050847457,2.0,90.44827180402466,0.0
16,200,25,(x)-(x),90.44827180402466,170.11995809558462,287.6160461164857,2.045714285714286,2.0,90.44827180402466,0.0
17,200,26,(x)-(x),90.44827180402466,236.8386683198768,590.2476265176153,2.0632183908045976,2.0,90.44827180402466,0.0
18,200,28,(x)-(x),90.44827180402466,163.5465005087618,271.4402854614987,2.0872093023255816,2.0,90.44827180402466,0.0
19,200,28,(x)-(x),90.44827180402466,175.6288634737421,359.20983842674985,2.0697674418604652,2.0,90.44827180402466,0.0
20,200,26,(x)-(x),90.44827180402466,182.80104957751814,427.57481831975593,2.0632183908045976,2.0,90.44827180402466,0.0
21,200,25,(x)-(x),90.44827180402466,174.41003746070672,413.00244117156825,2.0628571428571427,2.0,90.44827180402466,0.0
22,200,28,(x)-(x),90.44827180402466,189.35721934905314,444.6979328813692,2.0406976744186047,2.0,90.44827180402466,0.0
23,200,20,(x)-(x),90.44827180402466,218.37338359779227,514.8627501802893,2.05,2.0,90.44827180402466,0.0
24,200,22,(x)-(x),90.44827180402466,174.4889615098608,347.2007350639788,2.1123595505617976,2.0,90.44827180402466,0.0
25,200,23,(x)-(x),90.44827180402466,141.82883155413117,208.2882452547693,2.1073446327683616,2.0,90.44827180402466,0.0
26,200,22,(x)-(x),90.44827180402466,206.67995939906382,479.3721730963459,2.146067415730337,2.0,90.44827180402466,0.0
27,200,23,(x)-(x),90.44827180402466,217.88870487237904,490.0678592180862,2.056497175141243,2.0,90.44827180402466,0.0
28,200,27,(x)-(x),90.44827180402466,149.41513869932902,222.29735279823976,2.069364161849711,2.0,90.44827180402466,0.0
29,200,30,(x)-(x),90.44827180402466,146.2179707487567,224.51997246575604,2.1294117647058823,2.0,90.44827180402466,0.0
30,200,29,(x)-(x),90.44827180402466,185.57429047015572,386.5250550344273,2.0701754385964914,2.0,90.44827180402466,0.0
31,200,24,(x)-(x),90.44827180402466,184.48124142907872,395.7118995605831,2.1420454545454546,2.0,90.44827180402466,0.0
32,200,21,(x)-(x),90.44827180402466,177.6167333928073,344.145073564482,2.078212290502793,2.0,90.44827180402466,0.0
33,200,26,(x)-(x),90.44827180402466,259.7330113554068,1016.3151166852404,2.0402298850574714,2.0,90.44827180402466,0.0
34,200,23,(x)-(x),90.44827180402466,228.65120633056628,560.8284042096348,2.07909604519774,2.0,90.44827180402466,0.0
35,200,25,(x)-(x),90.44827180402466,182.93164156476607,369.5335728472998,2.0914285714285716,2.0,90.44827180402466,0.0
