generation,populationSize,invalidInds,localBest,localBestFit,fitnessAvg,fitnessStdDev,exprDepthAvg,top10PercExprDepthAvg,top10PercFitnessAvg,top10PercFitnessStdDev
0,200,124,(x)-(x),90.44827180402466,1063.7830718530242,1211.0945899060875,2.6973684210526314,3.35,154.54364701289023,2424.8038305073765
1,200,55,(x)-(x),90.44827180402466,684.0232246596472,967.270925351789,2.896551724137931,2.65,90.45477180402466,5.275000000005396e-5
2,200,36,(x)-(x),90.44827180402466,283.9119997394712,422.0386535353215,2.9451219512195124,2.0,90.44827180402466,0.0
3,200,26,(x)-(x),90.44827180402466,195.75167511595643,418.22146734063307,2.586206896551724,2.0,90.44827180402466,0.0
4,200,24,(x)-(x),90.44827180402466,170.4993079803914,275.16298601202135,2.1818181818181817,2.0,90.44827180402466,0.0
5,200,19,(x)-(x),90.44827180402466,561.5667247247521,4586.690491150731,2.132596685082873,2.0,90.44827180402466,0.0
6,200,27,(x)-(x),90.44827180402466,170.23691509119655,334.30716570869845,2.0346820809248554,2.0,90.44827180402466,0.0
7,200,32,(x)-(x),90.44827180402466,184.20951118540873,311.6016748884722,2.0654761904761907,2.0,90.44827180402466,0.0
8,200,25,(x)-(x),90.44827180402466,207.69012708356513,566.8095217472295,2.045714285714286,2.0,90.44827180402466,0.0
9,200,21,(x)-(x),90.44827180402466,156.4194382998068,223.3019771866786,2.089385474860335,2.0,90.44827180402466,0.0
10,200,26,(x)-(x),90.44827180402466,205.7472633903839,433.5957650077064,2.086206896551724,2.0,90.44827180402466,0.0
11,200,25,(x)-(x),90.44827180402466,198.90540999765247,438.03196068800827,2.08,2.0,90.44827180402466,0.0
12,200,32,(x)-(x),90.44827180402466,174.35378884325135,477.8000984251421,2.1011904761904763,2.0,90.44827180402466,0.0
13,200,30,(x)-(x),90.44827180402466,1113.3700198658373,11823.446365882179,2.123529411764706,2.0,90.44827180402466,0.0
14,200,26,(x)-(x),90.44827180402466,217.14562627993217,461.07418781921,2.0977011494252875,2.0,90.44827180402466,0.0
15,200,21,(x)-(x),90.44827180402466,237.62164799507127,489.99919805930324,2.083798882681564,2.0,90.44827180402466,0.0
16,200,21,(x)-(x),90.44827180402466,152.49763202851847,210.01893582700626,2.0391061452513966,2.0,90.44827180402466,0.0
17,200,29,(x)-(x),90.44827180402466,169.5169879497784,335.0888487889925,2.128654970760234,2.0,90.44827180402466,0.0
18,200,22,(x)-(x),90.44827180402466,492.9254397599174,4522.723424893415,2.056179775280899,2.0,90.44827180402466,0.0
19,200,22,(x)-(x),90.44827180402466,198.85137207863798,434.39307184388605,2.0224719101123596,2.0,90.44827180402466,0.0
20,200,22,(x)-(x),90.44827180402466,269.6515264481387,711.4129168104404,2.134831460674157,2.0,90.44827180402466,0.0
21,200,27,(x)-(x),90.44827180402466,187.10465229061515,363.3148775222574,2.0635838150289016,2.0,90.44827180402466,0.0
22,200,27,(x)-(x),90.44827180402466,236.33983788039242,1262.7704210213622,2.1502890173410405,2.0,90.44827180402466,0.0
23,200,23,(x)-(x),90.44827180402466,171.9271697315655,253.58008822310833,2.135593220338983,2.0,90.44827180402466,0.0
24,200,18,(x)-(x),90.44827180402466,239.09191512946285,536.2235014184926,2.1868131868131866,2.0,90.44827180402466,0.0
25,200,27,(x)-(x),90.44827180402466,206.37695057898733,398.22320412450864,2.0635838150289016,2.0,90.44827180402466,0.0
26,200,20,(x)-(x),90.44827180402466,187.23746062185762,379.353701235628,2.183333333333333,2.0,90.44827180402466,0.0
27,200,20,(x)-(x),90.44827180402466,210.8316480773137,407.9175104352835,2.1,2.0,90.44827180402466,0.0
28,200,30,(x)-(x),90.44827180402466,148.75272695658347,201.95916645955654,2.0470588235294116,2.0,90.44827180402466,0.0
