generation,populationSize,invalidInds,localBest,localBestInd,localBestFit,fitnessAvg,fitnessStdDev,genomeSizeAvg,effectiveGenomeSizeAvg,top10PercEffectiveGenomeSizeAvg,top10PercFitnessAvg,top10PercFitnessStdDev
0,200,77,abs(((-(tan(x)))*(cos((x)+(x))))*(x)),"[151,46,5,5,160,170,19,129,156,206,169,128,173,90,108,153,170,9,7,36,209,48,84,108,213,210,16,211,28,67,38,25,31,251,175,205,0,233,201,4,133,235,135,190,36,254,179,240,151,179,183,226,189,82,67,143,113,203,1,73,204,94,43,190,208,9,155,215,57,89,201,201,205,232,84,62,206,224,68,58,171,188,97,244,203,20,242,140,204,113,91,80,241,193,161,229,193,140,250,4,40,166,27,146,250,25,177,33,217,53,163,244,209,77,243,5,51,143,160,119]",423.47972152977127,629.7085759130449,91.33922347930992,120.0,3.845528455284553,8.3,577.3399844397333,2029.3457692307534
1,200,19,abs(((-(tan(x)))*(cos((x)+(x))))*(x)),"[151,46,5,5,160,170,19,129,156,206,169,128,173,90,108,153,170,9,7,36,209,48,84,108,213,210,16,72,242,86,155,37,136,103,3,192,185,133,138,156,133,61,219,49,143,161,204,22,167,209,77,231,246,68,249,207,6,32,222,39,16,60,111,227,50,141,159,179,152,217,27,19,208,154,112,213,167,22,17,29,111,97,100,168,117,108,217,150,137,171,200,149,245,78,165,72,45,92,77,35,34,52,158,226,138,18,89,176,168,242,236,184,45,24,116,148,75,210,217,133]",423.47972152977127,612.18784773569,39.5439433551092,116.1767955801105,4.209944751381215,8.8,520.3024167286519,3269.796679981093
2,200,13,abs(((-(tan(x)))*(cos((x)+(x))))*(x)),"[151,46,5,5,160,170,19,129,156,206,169,128,173,90,108,153,170,9,7,36,209,48,84,108,213,222,79,211,28,67,38,25,31,251,175,205,0,233,201,4,133,235,135,190,36,254,179,240,151,179,183,226,189,82,67,143,113,203,1,73,204,94,43,190,208,9,155,215,57,89,201,201,205,232,84,62,206,224,68,58,171,188,97,244,203,20,242,140,204,113,91,80,241,193,161,229,193,140,250,4,40,166,27,146,250,25,177,33,217,53,163,244,209,77,243,5,51,143,160,119]",423.47972152977127,583.8438757902649,55.05825564712757,113.31550802139037,6.267379679144385,13.75,458.41765409593427,1706.3212141350803
3,200,21,abs(((-(tan(x)))*(cos((x)+(x))))*(x)),"[151,46,5,5,160,170,19,129,156,206,169,128,173,90,108,153,170,9,7,36,209,48,84,108,213,210,16,211,28,67,92,234,155,196,137,231,1,106,223,245,165,115,222,5,129,30,147,5,88,128,185,114,135,98,244,187,158,52,7,17,20,80,112,8,196,82,157,234,148,150,177,112,103,147,11,130,122,198,190,17,172,4,150,163,108,93,110,149,221,122,86,155,176,58,53,139,34,226,203,147,34,83,181,57,37,5,133,118,152,229,73,59,175,42,29,196,197,140,45,221]",423.47972152977127,547.7141815364018,66.161592298713,110.57541899441341,7.391061452513966,18.0,423.47972152977127,0.0
4,200,31,(x)*(x),"[134,9,14,87,79]",346.6550397009477,489.64675418848367,76.21953967622038,107.16568047337279,11.911242603550296,17.2,418.7592506647262,288.27988779840746
5,200,10,abs(((-(tan(x)))*(cos((x)+(x))))*(x)),"[151,46,5,5,160,170,19,129,156,206,169,128,173,90,108,153,170,9,7]",322.47972152977127,460.03024488847785,79.10082240466895,108.99473684210527,14.452631578947368,16.8,389.90280143961934,1798.5557097830406
6,200,15,abs(((-(tan(x)))*(cos((x)+(x))))*(x)),"[229,61,5,5,160,170,19,129,156,206,169,128,173,90,108,153,170,9,7]",322.47972152977127,430.9204747150853,73.21885992989606,102.37297297297297,16.17297297297297,18.0,322.47972152977127,0.0
7,200,18,abs(((-(tan(x)))*(cos((x)+(x))))*(x)),"[151,46,5,5,160,170,19,129,156,206,169,128,173,90,108,153,170,9,7]",322.47972152977127,430.78213802984203,231.10646627574167,81.4010989010989,15.664835164835164,18.0,322.47972152977127,0.0
8,200,16,(x)*(tan(x)),"[206,54,86,19,254,150,21,31,167,187,234,170,25,170,108,153,170,9,7]",294.55555555555554,384.7034206761945,109.3238176192992,51.84782608695652,15.793478260869565,16.8,315.36058193598103,97.6124562625416
9,200,19,(x)*(tan(x)),"[206,54,86,19,254,150,21,31,167,187,234,170,25,170,108,153,170,9,7]",294.55555555555554,358.7483265753354,110.96638888809086,32.20441988950276,15.87292817679558,14.6,302.932198326508,25.5654929960288
10,200,24,(x)*(tan(x)),"[206,54,86,19,254,150,21,31,167,187,234,170,25,170,108,153,170,9,7]",294.55555555555554,769.9197214235824,5293.075963957806,33.15340909090909,15.034090909090908,13.5,300.66759647179083,12.932348053911474
11,200,33,(x)*(tan(x)),"[134,9,14,19,254,150,21]",282.55555555555554,361.46845159142845,140.63926966095568,29.59880239520958,13.281437125748504,6.0,292.0555555555556,22.75
12,200,23,(x)*(tan(x)),"[134,9,14,19,254,150,21]",282.55555555555554,359.7357907077572,156.9437951468352,29.983050847457626,11.101694915254237,6.0,285.0555555555556,18.75
13,200,26,(x)*(tan(x)),"[206,54,86,19,254,150,21]",282.55555555555554,352.7536696588177,157.52407534393168,26.333333333333332,7.672413793103448,6.0,282.5555555555556,3.2311742677852644e-27
14,200,16,(x)*(tan(x)),"[95,102,86,19,254,150,226]",282.55555555555554,1007.4466500743808,9135.911256330492,25.043478260869566,5.7771739130434785,6.0,282.5555555555556,3.2311742677852644e-27
15,200,20,(x)*(tan(x)),"[206,54,86,19,254,150,21]",282.55555555555554,320.38094195418665,110.28074208657269,18.844444444444445,5.644444444444445,6.0,282.5555555555556,3.2311742677852644e-27
16,200,20,(x)*(tan(x)),"[206,54,86,19,254,150,21]",282.55555555555554,331.42535949567116,118.08959773560305,22.122222222222224,5.561111111111111,6.0,282.5555555555556,3.2311742677852644e-27
17,200,18,(x)*(tan(x)),"[206,54,86,19,254,150,21]",282.55555555555554,321.9830830840799,104.38355526102673,17.554945054945055,5.65934065934066,6.0,282.5555555555556,3.2311742677852644e-27
18,200,14,(x)*(tan(x)),"[134,9,14,19,254,150,19]",282.55555555555554,324.77813883773337,110.80878652426686,19.150537634408604,5.575268817204301,6.0,282.5555555555556,3.2311742677852644e-27
19,200,17,(x)*(tan(x)),"[206,9,86,19,254,150,21]",282.55555555555554,322.6725932023762,110.62481506712763,19.349726775956285,5.836065573770492,6.0,282.5555555555556,3.2311742677852644e-27
20,200,20,(x)*(tan(x)),"[206,54,86,19,254,150,21]",282.55555555555554,315.51848101314226,100.37766278049416,17.044444444444444,5.638888888888889,6.0,282.5555555555556,3.2311742677852644e-27
21,200,17,(x)*(tan(x)),"[206,54,14,19,254,150,21]",282.55555555555554,322.12735878612165,109.1940533277613,19.9672131147541,5.693989071038251,6.0,282.5555555555556,3.2311742677852644e-27
22,200,20,(x)*(tan(x)),"[206,54,86,19,254,150,21]",282.55555555555554,317.9535379337243,102.67122074033401,17.67222222222222,5.788888888888889,6.0,282.5555555555556,3.2311742677852644e-27
23,200,13,(x)*(tan(x)),"[206,54,86,19,254,150,226]",282.55555555555554,322.7821567697236,109.53619695445553,19.689839572192515,5.668449197860962,6.0,282.5555555555556,3.2311742677852644e-27
24,200,11,(x)*(tan(x)),"[134,54,86,19,254,150,21]",282.55555555555554,336.02725678640564,128.74856029956908,22.544973544973544,5.735449735449736,6.0,282.5555555555556,3.2311742677852644e-27
25,200,14,(x)*(tan(x)),"[134,54,86,19,159,150,21]",282.55555555555554,333.7505687202622,123.87739550154812,22.795698924731184,5.634408602150538,6.0,282.5555555555556,3.2311742677852644e-27
26,200,9,(x)*(tan(x)),"[206,54,86,19,254,150,21]",282.55555555555554,328.42921728810694,120.11185717958304,21.198952879581153,5.69109947643979,6.0,282.5555555555556,3.2311742677852644e-27
27,200,18,(x)*(tan(x)),"[206,9,86,19,254,150,226]",282.55555555555554,318.2022794379741,103.84020720924853,17.554945054945055,5.642857142857143,6.0,282.5555555555556,3.2311742677852644e-27
28,200,14,(x)*(tan(x)),"[206,54,86,19,254,150,21]",282.55555555555554,321.8292166364255,107.60750378052553,20.365591397849464,5.67741935483871,6.0,282.5555555555556,3.2311742677852644e-27
29,200,15,(x)*(tan(x)),"[206,54,86,19,159,150,21]",282.55555555555554,323.76343971368294,108.6842343066725,19.216216216216218,5.589189189189189,6.0,282.5555555555556,3.2311742677852644e-27
30,200,18,(x)*(tan(x)),"[206,54,86,19,254,150,226]",282.55555555555554,387.52790059773645,870.6729495612294,20.03846153846154,5.972527472527473,6.0,282.5555555555556,3.2311742677852644e-27
31,200,17,(x)*(tan(x)),"[206,54,86,19,254,150,21]",282.55555555555554,323.33738001008925,109.30722869976273,19.349726775956285,5.7650273224043715,6.0,282.5555555555556,3.2311742677852644e-27
32,200,13,(x)*(tan(x)),"[206,54,86,19,254,150,226]",282.55555555555554,323.5527664862916,109.54615438532288,19.689839572192515,5.679144385026738,6.0,282.5555555555556,3.2311742677852644e-27
33,200,13,(x)*(tan(x)),"[134,9,86,19,254,150,21]",282.55555555555554,322.2488639338163,107.10693768912606,20.898395721925134,5.721925133689839,6.0,282.5555555555556,3.2311742677852644e-27
34,200,15,(x)*(tan(x)),"[206,54,86,19,254,150,21]",282.55555555555554,347.1239329451624,331.45500668042183,19.216216216216218,6.0,6.0,282.5555555555556,3.2311742677852644e-27
35,200,14,(x)*(tan(x)),"[206,9,86,19,254,150,21]",282.55555555555554,702.7703132720576,5152.647597827968,19.758064516129032,5.682795698924731,6.0,282.5555555555556,3.2311742677852644e-27
36,200,15,(x)*(tan(x)),"[206,54,86,19,254,150,21]",282.55555555555554,322.1167829756924,105.66376586257566,18.605405405405406,5.8108108108108105,6.0,282.5555555555556,3.2311742677852644e-27
37,200,17,(x)*(tan(x)),"[206,54,86,19,254,150,226]",282.55555555555554,324.6948914664605,110.32129489527479,19.9672131147541,5.51912568306011,6.0,282.5555555555556,3.2311742677852644e-27
38,200,20,(x)*(tan(x)),"[206,54,86,19,254,150,21]",282.55555555555554,326.88137640529897,117.12877947216441,19.555555555555557,5.688888888888889,6.0,282.5555555555556,3.2311742677852644e-27
39,200,17,(x)*(tan(x)),"[206,54,86,19,254,150,21]",282.55555555555554,329.30601779525534,120.05761011237618,21.202185792349727,5.961748633879782,6.0,282.5555555555556,3.2311742677852644e-27
40,200,14,(x)*(tan(x)),"[206,54,86,226,254,150,21]",282.55555555555554,327.8522261348835,119.54114376145412,21.580645161290324,5.870967741935484,6.0,282.5555555555556,3.2311742677852644e-27
41,200,12,(x)*(tan(x)),"[206,54,86,19,254,150,21]",282.55555555555554,329.92299625673115,123.31388341170928,20.22340425531915,6.0212765957446805,6.0,282.5555555555556,3.2311742677852644e-27
42,200,18,(x)*(tan(x)),"[206,9,86,19,254,150,21]",282.55555555555554,319.7395571130116,106.24180257604878,18.796703296703296,6.258241758241758,6.0,282.5555555555556,3.2311742677852644e-27
43,200,18,(x)*(tan(x)),"[206,54,86,19,254,150,21]",282.55555555555554,322.8858369732418,108.64271672762153,18.796703296703296,5.967032967032967,6.0,282.5555555555556,3.2311742677852644e-27
44,200,14,(x)*(tan(x)),"[206,54,86,19,254,150,21]",282.55555555555554,323.36792243253313,110.5478363507062,20.365591397849464,5.553763440860215,6.0,282.5555555555556,3.2311742677852644e-27
45,200,17,(x)*(tan(x)),"[206,54,86,19,254,150,21]",282.55555555555554,318.68193815636823,103.1176182183984,18.73224043715847,5.683060109289618,6.0,282.5555555555556,3.2311742677852644e-27
46,200,13,(x)*(tan(x)),"[206,54,86,19,254,150,226]",282.55555555555554,324.3786964041003,110.27697034306559,19.689839572192515,6.219251336898396,6.0,282.5555555555556,3.2311742677852644e-27
47,200,16,(x)*(tan(x)),"[206,54,86,127,254,150,21]",282.55555555555554,324.0230421654115,108.55958292487894,19.282608695652176,5.679347826086956,6.0,282.5555555555556,3.2311742677852644e-27
48,200,11,(x)*(tan(x)),"[206,54,86,19,254,150,21]",282.55555555555554,336.3213334188516,122.75945089706298,23.116402116402117,5.518518518518518,6.0,282.5555555555556,3.2311742677852644e-27
49,200,11,(x)*(tan(x)),"[206,54,86,19,254,150,226]",282.55555555555554,327.98071251829856,112.93754062732492,20.75132275132275,5.867724867724868,6.0,282.5555555555556,3.2311742677852644e-27
50,200,14,(x)*(tan(x)),"[134,54,86,226,254,150,21]",282.55555555555554,325.61263991947794,111.06566204649995,20.365591397849464,5.82258064516129,6.0,282.5555555555556,3.2311742677852644e-27
51,200,12,(x)*(tan(x)),"[134,54,86,19,254,150,76]",282.55555555555554,332.8373027174468,119.57736272470606,22.627659574468087,5.617021276595745,6.0,282.5555555555556,3.2311742677852644e-27
52,200,14,(x)*(tan(x)),"[206,54,86,19,254,150,21]",282.55555555555554,320.70111377954566,105.19798285434405,20.365591397849464,5.666666666666667,6.0,282.5555555555556,3.2311742677852644e-27
53,200,17,(x)*(tan(x)),"[206,9,86,142,254,150,226]",282.55555555555554,326.3302705033332,113.60204224652774,20.584699453551913,5.573770491803279,6.0,282.5555555555556,3.2311742677852644e-27
54,200,21,(x)*(tan(x)),"[206,54,86,19,254,150,0]",282.55555555555554,322.44860086767994,114.29435103197156,18.363128491620113,5.815642458100559,6.0,282.5555555555556,3.2311742677852644e-27
55,200,15,(x)*(tan(x)),"[206,9,86,19,254,150,184]",282.55555555555554,327.5840848386763,116.74939573237432,19.82702702702703,5.691891891891892,6.0,282.5555555555556,3.2311742677852644e-27
